merchant_id,doc_id
M44943,D053371
M05400,D053372
M02833,D053373
M18083,D053374
M01323,D053375
M40769,D053376
M14343,D053377
M19429,D053378
M21514,D053379
M16785,D053380
M32858,D053381
M44071,D053382
M01935,D053383
M31469,D053384
M00186,D053385
M49091,D053386
M02606,D053387
M00831,D053388
M46365,D053389
M46339,D053390
M25230,D053391
M14893,D053392
M08160,D053393
M29040,D053394
M09375,D053395
M45774,D053396
M26690,D053397
M14442,D053398
M23294,D053399
M44147,D053400
M08392,D053401
M31858,D053402
M17498,D053403
M44936,D053404
M30788,D053405
M07332,D053406
M00859,D053407
M16751,D053408
M45657,D053409
M45481,D053410
M19220,D053411
M04229,D053412
M03687,D053413
M30957,D053414
M38187,D053415
M19051,D053416
M08070,D053417
M21194,D053418
M10246,D053419
M14335,D053420
M17674,D053421
M00843,D053422
M20993,D053423
M41282,D053424
M06153,D053425
M04797,D053426
M46987,D053427
M45178,D053428
M31806,D053429
M13923,D053430
M44685,D053431
M09123,D053432
M00939,D053433
M03761,D053434
M15274,D053435
M22199,D053436
M17860,D053437
M14127,D053438
M29717,D053439
M23591,D053440
M33561,D053441
M24569,D053442
M49753,D053443
M18135,D053444
M22379,D053445
M32029,D053446
M36976,D053447
M07405,D053448
M15258,D053449
M36931,D053450
M48432,D053451
M10884,D053452
M05311,D053453
M12631,D053454
M36927,D053455
M22786,D053456
M27443,D053457
M10525,D053458
M49464,D053459
M10004,D053460
M33448,D053461
M40658,D053462
M04800,D053463
M19578,D053464
M35532,D053465
M41018,D053466
M33325,D053467
M11670,D053468
M25237,D053469
M49607,D053470
M15346,D053471
M00447,D053472
M34126,D053473
M35296,D053474
M22425,D053475
M00278,D053476
M45695,D053477
M37386,D053478
M03468,D053479
M38305,D053480
M19142,D053481
M30008,D053482
M05156,D053483
M20278,D053484
M11532,D053485
M33004,D053486
M06085,D053487
M16802,D053488
M41751,D053489
M24160,D053490
M19283,D053491
M15096,D053492
M27271,D053493
M33249,D053494
M11351,D053495
M20431,D053496
M10976,D053497
M12565,D053498
M02354,D053499
M22122,D053500
M45530,D053501
M01484,D053502
M20943,D053503
M07383,D053504
M38992,D053505
M40355,D053506
M16405,D053507
M03443,D053508
M11232,D053509
M05512,D053510
M06798,D053511
M26479,D053512
M38249,D053513
M03767,D053514
M27642,D053515
M17315,D053516
M37117,D053517
M43691,D053518
M08251,D053519
M15990,D053520
M45855,D053521
M00342,D053522
M19736,D053523
M24301,D053524
M09610,D053525
M11275,D053526
M38350,D053527
M37707,D053528
M10864,D053529
M20494,D053530
M09308,D053531
M35097,D053532
M19492,D053533
M49181,D053534
M16174,D053535
M07238,D053536
M28676,D053537
M15513,D053538
M45723,D053539
M41219,D053540
M48610,D053541
M29117,D053542
M11410,D053543
M37719,D053544
M47422,D053545
M42977,D053546
M44475,D053547
M42127,D053548
M38742,D053549
M06825,D053550
M15886,D053551
M03674,D053552
M41814,D053553
M21737,D053554
M41396,D053555
M41914,D053556
M24980,D053557
M04872,D053558
M22217,D053559
M47608,D053560
M41677,D053561
M47178,D053562
M23124,D053563
M03636,D053564
M40361,D053565
M30674,D053566
M17260,D053567
M43496,D053568
M00372,D053569
M07192,D053570
M16945,D053571
M11196,D053572
M28854,D053573
M04278,D053574
M47234,D053575
M09493,D053576
M22286,D053577
M11538,D053578
M13303,D053579
M37526,D053580
M11432,D053581
M44666,D053582
M21015,D053583
M43892,D053584
M07627,D053585
M00532,D053586
M07692,D053587
M41750,D053588
M37086,D053589
M08967,D053590
M20986,D053591
M46372,D053592
M07433,D053593
M40646,D053594
M04450,D053595
M00975,D053596
M26791,D053597
M29703,D053598
M02649,D053599
M14783,D053600
M42366,D053601
M29649,D053602
M41434,D053603
M38639,D053604
M39171,D053605
M47925,D053606
M36312,D053607
M36275,D053608
M31690,D053609
M36712,D053610
M04218,D053611
M27366,D053612
M47853,D053613
M43327,D053614
M24922,D053615
M29171,D053616
M01060,D053617
M05955,D053618
M25603,D053619
M34963,D053620
M20622,D053621
M08745,D053622
M47401,D053623
M12828,D053624
M40878,D053625
M19677,D053626
M19841,D053627
M05907,D053628
M37420,D053629
M25994,D053630
M33906,D053631
M12804,D053632
M39763,D053633
M01297,D053634
M39803,D053635
M25404,D053636
M06766,D053637
M14935,D053638
M38335,D053639
M04259,D053640
M18653,D053641
M12924,D053642
M17007,D053643
M18022,D053644
M01559,D053645
M31474,D053646
M28096,D053647
M40145,D053648
M09224,D053649
M29954,D053650
M06020,D053651
M27537,D053652
M27223,D053653
M32970,D053654
M44145,D053655
M15810,D053656
M20088,D053657
M40705,D053658
M39286,D053659
M44182,D053660
M18269,D053661
M08463,D053662
M20919,D053663
M12178,D053664
M48895,D053665
M24076,D053666
M25055,D053667
M08563,D053668
M10849,D053669
M07291,D053670
M17607,D053671
M09756,D053672
M08272,D053673
M19688,D053674
M30498,D053675
M49863,D053676
M09536,D053677
M48673,D053678
M35421,D053679
M33797,D053680
M16630,D053681
M31930,D053682
M17843,D053683
M15686,D053684
M15804,D053685
M15108,D053686
M45436,D053687
M27789,D053688
M18334,D053689
M03609,D053690
M02336,D053691
M03776,D053692
M33626,D053693
M45002,D053694
M49370,D053695
M17095,D053696
M49771,D053697
M07713,D053698
M24677,D053699
M03410,D053700
M46860,D053701
M33426,D053702
M08640,D053703
M44412,D053704
M21687,D053705
M00134,D053706
M10487,D053707
M20064,D053708
M36471,D053709
M06148,D053710
M46883,D053711
M38122,D053712
M41949,D053713
M20539,D053714
M20034,D053715
M33699,D053716
M41759,D053717
M05300,D053718
M13852,D053719
M14854,D053720
M28022,D053721
M37756,D053722
M07116,D053723
M12917,D053724
M35751,D053725
M38776,D053726
M04857,D053727
M43392,D053728
M27379,D053729
M39791,D053730
M48255,D053731
M20876,D053732
M12170,D053733
M29818,D053734
M27710,D053735
M18203,D053736
M18168,D053737
M46577,D053738
M35063,D053739
M12294,D053740
M42968,D053741
M03931,D053742
M33304,D053743
M28465,D053744
M19786,D053745
M11315,D053746
M06836,D053747
M07634,D053748
M20474,D053749
M30697,D053750
M04937,D053751
M05766,D053752
M49256,D053753
M23418,D053754
M07282,D053755
M42514,D053756
M43299,D053757
M48078,D053758
M12678,D053759
M15721,D053760
M34972,D053761
M10837,D053762
M07760,D053763
M17587,D053764
M39524,D053765
M15582,D053766
M25835,D053767
M08687,D053768
M29472,D053769
M24309,D053770
M01322,D053771
M17013,D053772
M01939,D053773
M02430,D053774
M35867,D053775
M16898,D053776
M35843,D053777
M23017,D053778
M33341,D053779
M40594,D053780
M20508,D053781
M47887,D053782
M27907,D053783
M28664,D053784
M20634,D053785
M43121,D053786
M09272,D053787
M18955,D053788
M37693,D053789
M35289,D053790
M07336,D053791
M40225,D053792
M28368,D053793
M40193,D053794
M30655,D053795
M17215,D053796
M35703,D053797
M20224,D053798
M26201,D053799
M29639,D053800
M47259,D053801
M11562,D053802
M00755,D053803
M08988,D053804
M18224,D053805
M02196,D053806
M11265,D053807
M32974,D053808
M12754,D053809
M33100,D053810
M18620,D053811
M37017,D053812
M12744,D053813
M30307,D053814
M18664,D053815
M21484,D053816
M03496,D053817
M15145,D053818
M27611,D053819
M24704,D053820
M48152,D053821
M42197,D053822
M26773,D053823
M18582,D053824
M38958,D053825
M45641,D053826
M24157,D053827
M09461,D053828
M28515,D053829
M13933,D053830
M40180,D053831
M24835,D053832
M30301,D053833
M36800,D053834
M39731,D053835
M36984,D053836
M17775,D053837
M41016,D053838
M25110,D053839
M34263,D053840
M39883,D053841
M28528,D053842
M22739,D053843
M37373,D053844
M19633,D053845
M41989,D053846
M48768,D053847
M47437,D053848
M29125,D053849
M29710,D053850
M08063,D053851
M19554,D053852
M18120,D053853
M35241,D053854
M41882,D053855
M24860,D053856
M36861,D053857
M47864,D053858
M47929,D053859
M43768,D053860
M04319,D053861
M00720,D053862
M07734,D053863
M23626,D053864
M14054,D053865
M11297,D053866
M30339,D053867
M26178,D053868
M03342,D053869
M08484,D053870
M44461,D053871
M47372,D053872
M46091,D053873
M25967,D053874
M14789,D053875
M12469,D053876
M24400,D053877
M31261,D053878
M41985,D053879
M43252,D053880
M32148,D053881
M19149,D053882
M08057,D053883
M34040,D053884
M16261,D053885
M44896,D053886
M01811,D053887
M32537,D053888
M14910,D053889
M36257,D053890
M47152,D053891
M23718,D053892
M40747,D053893
M15711,D053894
M35599,D053895
M12202,D053896
M10323,D053897
M23701,D053898
M41550,D053899
M11884,D053900
M25299,D053901
M41612,D053902
M43333,D053903
M45570,D053904
M28689,D053905
M42730,D053906
M25850,D053907
M15508,D053908
M14048,D053909
M05881,D053910
M30431,D053911
M07850,D053912
M16056,D053913
M08573,D053914
M45793,D053915
M34539,D053916
M06771,D053917
M27814,D053918
M41652,D053919
M17119,D053920
M46216,D053921
M37765,D053922
M45262,D053923
M06166,D053924
M15351,D053925
M33583,D053926
M47560,D053927
M00504,D053928
M40516,D053929
M46242,D053930
M13368,D053931
M38877,D053932
M26429,D053933
M19548,D053934
M36455,D053935
M05739,D053936
M30157,D053937
M40596,D053938
M46049,D053939
M08883,D053940
M47452,D053941
M37941,D053942
M11210,D053943
M32694,D053944
M08173,D053945
M30857,D053946
M07948,D053947
M47014,D053948
M32267,D053949
M33695,D053950
M38835,D053951
M44543,D053952
M32078,D053953
M04953,D053954
M07829,D053955
M23846,D053956
M10594,D053957
M21712,D053958
M15602,D053959
M00439,D053960
M46960,D053961
M13298,D053962
M11725,D053963
M18444,D053964
M36545,D053965
M19496,D053966
M16654,D053967
M36834,D053968
M10015,D053969
M02760,D053970
M36514,D053971
M01765,D053972
M48525,D053973
M02980,D053974
M32792,D053975
M00826,D053976
M47783,D053977
M42578,D053978
M26260,D053979
M10669,D053980
M41572,D053981
M03279,D053982
M15992,D053983
M15556,D053984
M32571,D053985
M08006,D053986
M47758,D053987
M46725,D053988
M43590,D053989
M05521,D053990
M20330,D053991
M27052,D053992
M48083,D053993
M15882,D053994
M32067,D053995
M35114,D053996
M23540,D053997
M03911,D053998
M21982,D053999
M22895,D054000
M49180,D054001
M48050,D054002
M31601,D054003
M01658,D054004
M46123,D054005
M46037,D054006
M12728,D054007
M28478,D054008
M19547,D054009
M48179,D054010
M43195,D054011
M44624,D054012
M45551,D054013
M34798,D054014
M06309,D054015
M40368,D054016
M47311,D054017
M17215,D054018
M03315,D054019
M26933,D054020
M29733,D054021
M24445,D054022
M06843,D054023
M41569,D054024
M31306,D054025
M14222,D054026
M48426,D054027
M21991,D054028
M43407,D054029
M29251,D054030
M19621,D054031
M10626,D054032
M15293,D054033
M04398,D054034
M47792,D054035
M21131,D054036
M49982,D054037
M22564,D054038
M46600,D054039
M32626,D054040
M47905,D054041
M41937,D054042
M27671,D054043
M35940,D054044
M26736,D054045
M34548,D054046
M07187,D054047
M10516,D054048
M41560,D054049
M04464,D054050
M27790,D054051
M41367,D054052
M20983,D054053
M47856,D054054
M16750,D054055
M09490,D054056
M42136,D054057
M28800,D054058
M12155,D054059
M23525,D054060
M04939,D054061
M06683,D054062
M46341,D054063
M35005,D054064
M01043,D054065
M35470,D054066
M05117,D054067
M32493,D054068
M26455,D054069
M35030,D054070
M40591,D054071
M35195,D054072
M27506,D054073
M34857,D054074
M18241,D054075
M42722,D054076
M49269,D054077
M33357,D054078
M49664,D054079
M46157,D054080
M01482,D054081
M07706,D054082
M08946,D054083
M39853,D054084
M07187,D054085
M12756,D054086
M24872,D054087
M21821,D054088
M06398,D054089
M42476,D054090
M34460,D054091
M25249,D054092
M10225,D054093
M18527,D054094
M11726,D054095
M03927,D054096
M42487,D054097
M47246,D054098
M13961,D054099
M12270,D054100
M32871,D054101
M33596,D054102
M32200,D054103
M14627,D054104
M08638,D054105
M47249,D054106
M29978,D054107
M03440,D054108
M42324,D054109
M06372,D054110
M19710,D054111
M01391,D054112
M07139,D054113
M35287,D054114
M06316,D054115
M40051,D054116
M32086,D054117
M35487,D054118
M23029,D054119
M18754,D054120
M03681,D054121
M36783,D054122
M43978,D054123
M19880,D054124
M10307,D054125
M41059,D054126
M05435,D054127
M03584,D054128
M31569,D054129
M27369,D054130
M42444,D054131
M00928,D054132
M43957,D054133
M36185,D054134
M32284,D054135
M27274,D054136
M37094,D054137
M15775,D054138
M44058,D054139
M11472,D054140
M02994,D054141
M05703,D054142
M11626,D054143
M40562,D054144
M40558,D054145
M23412,D054146
M23857,D054147
M21430,D054148
M27306,D054149
M47725,D054150
M29333,D054151
M23940,D054152
M08674,D054153
M22903,D054154
M45773,D054155
M39018,D054156
M31454,D054157
M47243,D054158
M13179,D054159
M04863,D054160
M03415,D054161
M43109,D054162
M05607,D054163
M41872,D054164
M42378,D054165
M22774,D054166
M42372,D054167
M14213,D054168
M45992,D054169
M33331,D054170
M39294,D054171
M05841,D054172
M26550,D054173
M28919,D054174
M15872,D054175
M02895,D054176
M07616,D054177
M25218,D054178
M34292,D054179
M36141,D054180
M16721,D054181
M03874,D054182
M26539,D054183
M01376,D054184
M44583,D054185
M33714,D054186
M37613,D054187
M32129,D054188
M41085,D054189
M46638,D054190
M12951,D054191
M28887,D054192
M22409,D054193
M33359,D054194
M21169,D054195
M34991,D054196
M19947,D054197
M09607,D054198
M23465,D054199
M07208,D054200
M47866,D054201
M39326,D054202
M34488,D054203
M33037,D054204
M35647,D054205
M47912,D054206
M07251,D054207
M07146,D054208
M46019,D054209
M32678,D054210
M00321,D054211
M36530,D054212
M10790,D054213
M35574,D054214
M05162,D054215
M40475,D054216
M42341,D054217
M05761,D054218
M40705,D054219
M40761,D054220
M01208,D054221
M46217,D054222
M25370,D054223
M26359,D054224
M32302,D054225
M24059,D054226
M09427,D054227
M12674,D054228
M21572,D054229
M04656,D054230
M14156,D054231
M37089,D054232
M10534,D054233
M39520,D054234
M13276,D054235
M27769,D054236
M22411,D054237
M07479,D054238
M32410,D054239
M11694,D054240
M30529,D054241
M40450,D054242
M21451,D054243
M39929,D054244
M12490,D054245
M15296,D054246
M44026,D054247
M37884,D054248
M16666,D054249
M13592,D054250
M29550,D054251
M39213,D054252
M38713,D054253
M48869,D054254
M06014,D054255
M48291,D054256
M49335,D054257
M20164,D054258
M25448,D054259
M17858,D054260
M15387,D054261
M19772,D054262
M10824,D054263
M35848,D054264
M07023,D054265
M32335,D054266
M41287,D054267
M24572,D054268
M20311,D054269
M32719,D054270
M13036,D054271
M34232,D054272
M22795,D054273
M46073,D054274
M07227,D054275
M14812,D054276
M16708,D054277
M16782,D054278
M13926,D054279
M34323,D054280
M10466,D054281
M06181,D054282
M39176,D054283
M09239,D054284
M49447,D054285
M28827,D054286
M35327,D054287
M04783,D054288
M35858,D054289
M48696,D054290
M28076,D054291
M25624,D054292
M18878,D054293
M14792,D054294
M08215,D054295
M04182,D054296
M17298,D054297
M40929,D054298
M16173,D054299
M49012,D054300
M17798,D054301
M47284,D054302
M40913,D054303
M01304,D054304
M16989,D054305
M11744,D054306
M22104,D054307
M00774,D054308
M21464,D054309
M14448,D054310
M36971,D054311
M19106,D054312
M36786,D054313
M45747,D054314
M28163,D054315
M45156,D054316
M27558,D054317
M47582,D054318
M27829,D054319
M36061,D054320
M34498,D054321
M26975,D054322
M24594,D054323
M45535,D054324
M22232,D054325
M15016,D054326
M31431,D054327
M25607,D054328
M06649,D054329
M47348,D054330
M26393,D054331
M45983,D054332
M36648,D054333
M19393,D054334
M12846,D054335
M36734,D054336
M02711,D054337
M28636,D054338
M14059,D054339
M12155,D054340
M30411,D054341
M36078,D054342
M07207,D054343
M20095,D054344
M19654,D054345
M36439,D054346
M35420,D054347
M41898,D054348
M35314,D054349
M48076,D054350
M02105,D054351
M23726,D054352
M39818,D054353
M22489,D054354
M38704,D054355
M48800,D054356
M37929,D054357
M42627,D054358
M14683,D054359
M02866,D054360
M30923,D054361
M43505,D054362
M43756,D054363
M15330,D054364
M47120,D054365
M30435,D054366
M25179,D054367
M07567,D054368
M33195,D054369
M40541,D054370
M26215,D054371
M10918,D054372
M34330,D054373
M16313,D054374
M46545,D054375
M25317,D054376
M09930,D054377
M14749,D054378
M14004,D054379
M10501,D054380
M29423,D054381
M21152,D054382
M34799,D054383
M47586,D054384
M39977,D054385
M28415,D054386
M03507,D054387
M09793,D054388
M27401,D054389
M38363,D054390
M41986,D054391
M33472,D054392
M29214,D054393
M48617,D054394
M46225,D054395
M09758,D054396
M29023,D054397
M24878,D054398
M24042,D054399
M15929,D054400
M19768,D054401
M48758,D054402
M39710,D054403
M01172,D054404
M27607,D054405
M20969,D054406
M09424,D054407
M12105,D054408
M34666,D054409
M42715,D054410
M30863,D054411
M36688,D054412
M04311,D054413
M49077,D054414
M11980,D054415
M15693,D054416
M37884,D054417
M37603,D054418
M11614,D054419
M07832,D054420
M31139,D054421
M19612,D054422
M18063,D054423
M34950,D054424
M44058,D054425
M22246,D054426
M46373,D054427
M14656,D054428
M37264,D054429
M03804,D054430
M41504,D054431
M18051,D054432
M24393,D054433
M07368,D054434
M37054,D054435
