merchant_id,application_id
M40231,A035458
M40232,A016551
M40233,A008295
M40234,A003958
M40235,A011880
M40236,A038420
M40237,A044863
M40238,A020705
M40239,A036560
M40240,A021503
M40241,A037166
M40242,A048158
M40243,A047767
M40244,A006200
M40245,A013806
M40246,A027461
M40247,A015623
M40248,A024837
M40249,A016245
M40250,A002425
M40251,A038568
M40252,A008007
M40253,A037279
M40254,A047694
M40255,A009473
M40256,A030430
M40257,A027723
M40258,A024382
M40259,A013259
M40260,A007759
M40261,A034697
M40262,A027934
M40263,A048457
M40264,A044842
M40265,A006891
M40266,A029397
M40267,A048634
M40268,A046399
M40269,A043399
M40270,A008652
M40271,A003769
M40272,A004684
M40273,A018837
M40274,A024979
M40275,A001547
M40276,A017887
M40277,A012200
M40278,A017613
M40279,A037746
M40280,A007580
M40281,A014167
M40282,A042720
M40283,A045973
M40284,A010868
M40285,A026464
M40286,A025984
M40287,A028622
M40288,A006942
M40289,A020424
M40290,A014229
M40291,A027765
M40292,A019694
M40293,A017284
M40294,A049826
M40295,A007329
M40296,A044495
M40297,A026089
M40298,A047154
M40299,A033784
M40300,A032126
M40301,A024733
M40302,A019690
M40303,A018085
M40304,A031969
M40305,A041898
M40306,A032506
M40307,A003772
M40308,A008574
M40309,A038859
M40310,A048480
M40311,A040272
M40312,A030276
M40313,A045657
M40314,A035862
M40315,A029106
M40316,A038779
M40317,A019750
M40318,A037805
M40319,A049430
M40320,A009030
M40321,A022944
M40322,A024336
M40323,A026274
M40324,A047873
M40325,A030541
M40326,A027065
M40327,A018592
M40328,A007718
M40329,A046441
M40330,A014824
M40331,A006686
M40332,A037830
M40333,A030193
M40334,A049836
M40335,A043849
M40336,A025729
M40337,A027182
M40338,A002684
M40339,A002320
M40340,A044445
M40341,A011178
M40342,A015741
M40343,A007470
M40344,A029066
M40345,A012847
M40346,A009523
M40347,A019759
M40348,A019835
M40349,A025949
M40350,A020521
M40351,A014196
M40352,A017063
M40353,A041527
M40354,A011438
M40355,A011087
M40356,A012537
M40357,A001478
M40358,A001066
M40359,A032656
M40360,A006591
M40361,A038764
M40362,A031733
M40363,A011621
M40364,A030355
M40365,A032369
M40366,A014973
M40367,A002269
M40368,A003240
M40369,A002344
M40370,A018558
M40371,A023867
M40372,A032045
M40373,A008842
M40374,A044165
M40375,A007659
M40376,A006130
M40377,A036638
M40378,A021187
M40379,A004256
M40380,A008886
M40381,A005331
M40382,A031872
M40383,A003585
M40384,A006902
M40385,A005979
M40386,A031545
M40387,A010792
M40388,A000987
M40389,A042227
M40390,A005952
M40391,A019812
M40392,A028536
M40393,A045361
M40394,A042344
M40395,A014284
M40396,A036758
M40397,A039410
M40398,A024259
M40399,A012597
M40400,A022123
M40401,A049145
M40402,A004166
M40403,A034026
M40404,A004108
M40405,A045216
M40406,A002297
M40407,A031922
M40408,A026074
M40409,A023866
M40410,A034692
M40411,A014738
M40412,A009995
M40413,A017999
M40414,A016465
M40415,A002926
M40416,A019195
M40417,A015827
M40418,A013336
M40419,A036594
M40420,A045093
M40421,A005528
M40422,A002997
M40423,A000944
M40424,A026364
M40425,A035067
M40426,A017588
M40427,A015135
M40428,A045250
M40429,A039307
M40430,A045010
M40431,A022329
M40432,A035714
M40433,A010568
M40434,A048738
M40435,A035955
M40436,A040784
M40437,A028332
M40438,A009380
M40439,A000989
M40440,A017468
M40441,A049110
M40442,A026392
M40443,A040411
M40444,A029450
M40445,A025070
M40446,A035147
M40447,A023719
M40448,A011868
M40449,A031162
M40450,A041506
M40451,A005221
M40452,A003546
M40453,A035736
M40454,A037187
M40455,A026300
M40456,A042739
M40457,A007705
M40458,A049161
M40459,A021901
M40460,A037117
M40461,A023017
M40462,A021801
M40463,A005248
M40464,A046733
M40465,A019925
M40466,A040143
M40467,A043027
M40468,A016102
M40469,A020958
M40470,A000428
M40471,A033953
M40472,A002796
M40473,A028052
M40474,A002126
M40475,A041079
M40476,A040401
M40477,A041667
M40478,A026097
M40479,A036606
M40480,A018473
M40481,A022548
M40482,A023108
M40483,A012617
M40484,A012120
M40485,A032631
M40486,A041266
M40487,A025362
M40488,A034474
M40489,A017082
M40490,A036892
M40491,A026349
M40492,A017554
M40493,A016013
M40494,A012243
M40495,A040391
M40496,A038767
M40497,A013868
M40498,A010908
M40499,A002944
M40500,A043710
M40501,A008353
M40502,A007823
M40503,A017858
M40504,A049274
M40505,A048237
M40506,A005872
M40507,A013707
M40508,A031201
M40509,A042067
M40510,A035602
M40511,A027676
M40512,A018278
M40513,A027201
M40514,A038917
M40515,A005506
M40516,A006901
M40517,A046875
M40518,A039111
M40519,A025319
M40520,A020742
M40521,A011122
M40522,A032688
M40523,A042662
M40524,A026934
M40525,A017505
M40526,A048823
M40527,A023848
M40528,A024530
M40529,A028880
M40530,A041848
M40531,A041823
M40532,A004255
M40533,A044153
M40534,A020769
M40535,A034960
M40536,A019331
M40537,A036580
M40538,A009504
M40539,A030532
M40540,A040267
M40541,A002672
M40542,A015664
M40543,A011349
M40544,A034025
M40545,A046105
M40546,A040297
M40547,A029483
M40548,A030709
M40549,A031488
M40550,A015029
M40551,A013575
M40552,A020805
M40553,A048785
M40554,A040732
M40555,A012975
M40556,A013110
M40557,A029387
M40558,A013856
M40559,A040368
M40560,A036041
M40561,A039859
M40562,A047846
M40563,A038616
M40564,A030825
M40565,A035470
M40566,A028155
M40567,A034701
M40568,A027602
M40569,A038355
M40570,A046726
M40571,A003057
M40572,A041095
M40573,A037788
M40574,A012214
M40575,A004208
M40576,A032562
M40577,A007565
M40578,A002388
M40579,A032133
M40580,A010713
M40581,A028077
M40582,A007341
M40583,A031502
M40584,A039365
M40585,A049054
M40586,A027827
M40587,A028443
M40588,A019720
M40589,A035375
M40590,A027977
M40591,A049423
M40592,A038486
M40593,A032377
M40594,A030416
M40595,A044365
M40596,A012433
M40597,A037965
M40598,A030199
M40599,A022171
M40600,A014713
M40601,A048429
M40602,A015745
M40603,A021742
M40604,A009716
M40605,A024293
M40606,A033320
M40607,A041245
M40608,A010001
M40609,A045460
M40610,A020305
M40611,A000945
M40612,A011587
M40613,A025382
M40614,A000479
M40615,A043170
M40616,A001179
M40617,A047370
M40618,A002782
M40619,A016339
M40620,A024580
M40621,A023508
M40622,A041523
M40623,A036686
M40624,A034577
M40625,A005962
M40626,A035263
M40627,A045690
M40628,A036865
M40629,A000828
M40630,A001499
M40631,A028636
M40632,A037799
M40633,A016193
M40634,A040156
M40635,A035587
M40636,A033578
M40637,A015670
M40638,A043146
M40639,A035204
M40640,A006040
M40641,A047996
M40642,A031994
M40643,A030701
M40644,A047595
M40645,A023067
M40646,A039352
M40647,A043451
M40648,A028742
M40649,A021867
M40650,A015943
M40651,A012839
M40652,A025895
M40653,A040121
M40654,A039850
M40655,A016083
M40656,A040297
M40657,A021499
M40658,A046842
M40659,A035633
M40660,A039986
M40661,A035970
M40662,A000764
M40663,A032044
M40664,A023910
M40665,A036538
M40666,A045548
M40667,A033685
M40668,A002354
M40669,A024249
M40670,A012916
M40671,A003522
M40672,A026449
M40673,A012138
M40674,A010433
M40675,A032330
M40676,A039543
M40677,A045169
M40678,A035235
M40679,A004564
M40680,A048770
M40681,A010850
M40682,A021481
M40683,A022370
M40684,A042910
M40685,A029541
M40686,A031173
M40687,A013614
M40688,A049911
M40689,A023219
M40690,A040460
M40691,A010013
M40692,A019262
M40693,A024706
M40694,A013991
M40695,A048216
M40696,A021019
M40697,A044580
M40698,A038368
M40699,A016097
M40700,A046713
M40701,A029631
M40702,A014819
M40703,A005723
M40704,A019066
M40705,A007314
M40706,A043073
M40707,A040498
M40708,A003779
M40709,A022740
M40710,A009416
M40711,A019190
M40712,A035853
M40713,A012055
M40714,A024156
M40715,A017673
M40716,A009555
M40717,A040144
M40718,A005811
M40719,A015212
M40720,A037876
M40721,A023656
M40722,A007922
M40723,A001999
M40724,A039050
M40725,A031760
M40726,A025239
M40727,A046735
M40728,A025480
M40729,A038548
M40730,A039413
M40731,A034761
M40732,A042722
M40733,A020055
M40734,A016781
M40735,A005485
M40736,A016748
M40737,A037749
M40738,A007386
M40739,A036392
M40740,A028098
M40741,A025033
M40742,A002320
M40743,A034016
M40744,A006619
M40745,A038773
M40746,A001249
M40747,A034733
M40748,A021390
M40749,A031714
M40750,A048415
M40751,A046303
M40752,A040382
M40753,A011477
M40754,A033366
M40755,A024000
M40756,A045914
M40757,A038596
M40758,A042202
M40759,A009825
M40760,A028822
M40761,A019784
M40762,A008005
M40763,A045003
M40764,A032132
M40765,A025888
M40766,A030230
M40767,A006355
M40768,A010381
M40769,A018429
M40770,A002386
M40771,A033384
M40772,A019855
M40773,A022273
M40774,A021272
M40775,A035013
M40776,A025399
M40777,A032873
M40778,A023020
M40779,A028752
M40780,A020919
M40781,A008634
M40782,A043510
M40783,A035621
M40784,A009654
M40785,A031445
M40786,A029052
M40787,A000518
M40788,A012097
M40789,A036776
M40790,A029704
M40791,A001925
M40792,A005452
M40793,A028321
M40794,A015132
M40795,A027414
M40796,A000567
M40797,A045515
M40798,A000667
M40799,A020231
M40800,A046533
M40801,A018554
M40802,A019117
M40803,A048585
M40804,A037470
M40805,A024318
M40806,A042736
M40807,A013644
M40808,A013813
M40809,A047952
M40810,A034625
M40811,A029842
M40812,A003894
M40813,A013236
M40814,A010592
M40815,A002322
M40816,A005672
M40817,A031825
M40818,A046158
M40819,A038523
M40820,A044467
M40821,A021412
M40822,A025941
M40823,A001419
M40824,A002730
M40825,A039361
M40826,A037810
M40827,A045711
M40828,A034976
M40829,A030516
M40830,A047849
M40831,A035216
M40832,A008942
M40833,A035364
M40834,A001593
M40835,A024133
M40836,A028019
M40837,A047905
M40838,A012869
M40839,A034071
M40840,A009978
M40841,A007474
M40842,A045210
M40843,A033362
M40844,A035018
M40845,A016435
M40846,A015608
M40847,A017841
M40848,A010377
M40849,A023642
M40850,A012550
M40851,A041142
M40852,A048169
M40853,A007167
M40854,A004377
M40855,A022265
M40856,A022739
M40857,A047908
M40858,A047499
M40859,A040786
M40860,A001030
M40861,A028516
M40862,A041653
M40863,A002129
M40864,A001499
M40865,A027428
M40866,A038282
M40867,A010342
M40868,A020537
M40869,A035017
M40870,A036941
M40871,A013259
M40872,A041127
M40873,A009558
M40874,A041193
M40875,A037265
M40876,A013607
M40877,A025577
M40878,A016392
M40879,A016489
M40880,A018865
M40881,A046775
M40882,A048087
M40883,A029119
M40884,A037512
M40885,A047052
M40886,A006329
M40887,A008165
M40888,A036885
M40889,A039561
M40890,A009570
M40891,A006072
M40892,A037576
M40893,A042656
M40894,A041634
M40895,A023806
M40896,A038499
M40897,A035452
M40898,A028325
M40899,A007273
M40900,A013341
M40901,A000157
M40902,A041944
M40903,A032713
M40904,A018564
M40905,A025546
M40906,A006351
M40907,A010523
M40908,A046094
M40909,A008202
M40910,A047229
M40911,A015012
M40912,A048943
M40913,A020922
M40914,A037774
M40915,A019417
M40916,A047327
M40917,A006199
M40918,A003882
M40919,A029696
M40920,A009873
M40921,A006557
M40922,A005628
M40923,A021956
M40924,A014724
M40925,A011604
M40926,A039099
M40927,A039705
M40928,A009265
M40929,A003257
M40930,A007891
M40931,A039579
M40932,A048668
M40933,A037270
M40934,A029211
M40935,A039327
M40936,A029643
M40937,A030482
M40938,A046354
M40939,A008026
M40940,A020170
M40941,A037845
M40942,A031320
M40943,A003759
M40944,A037017
M40945,A014066
M40946,A028422
M40947,A004446
M40948,A016515
M40949,A013909
M40950,A009118
M40951,A045408
M40952,A037111
M40953,A004145
M40954,A026145
M40955,A013162
M40956,A041176
M40957,A046500
M40958,A033829
M40959,A026802
M40960,A017423
M40961,A042139
M40962,A028993
M40963,A033536
M40964,A043230
M40965,A016128
M40966,A022467
M40967,A041842
M40968,A038739
M40969,A023681
M40970,A032424
M40971,A013626
M40972,A013735
M40973,A010997
M40974,A008194
M40975,A022584
M40976,A004931
M40977,A047331
M40978,A005950
M40979,A032628
M40980,A021590
M40981,A030742
M40982,A016969
M40983,A019773
M40984,A047575
M40985,A046524
M40986,A038165
M40987,A000217
M40988,A016004
M40989,A049594
M40990,A034193
M40991,A040125
M40992,A003479
M40993,A019699
M40994,A011189
M40995,A035057
M40996,A013155
M40997,A029414
M40998,A012197
M40999,A006464
M41000,A038472
M41001,A046786
M41002,A003741
M41003,A044353
M41004,A012492
M41005,A005431
M41006,A014451
M41007,A005140
M41008,A025339
M41009,A044720
M41010,A018346
M41011,A048533
M41012,A019691
M41013,A039705
M41014,A028335
M41015,A029630
M41016,A039475
M41017,A027381
M41018,A032066
M41019,A036310
M41020,A014533
M41021,A022791
M41022,A002858
M41023,A035994
M41024,A033593
M41025,A000589
M41026,A012919
M41027,A019293
M41028,A049590
M41029,A039878
M41030,A033268
M41031,A019689
M41032,A035336
M41033,A010298
M41034,A043801
M41035,A005964
M41036,A047056
M41037,A007640
M41038,A033891
M41039,A034248
M41040,A012036
M41041,A038223
M41042,A022989
M41043,A001187
M41044,A021167
M41045,A042401
M41046,A037270
M41047,A043222
M41048,A015341
M41049,A016323
M41050,A015139
M41051,A034108
M41052,A004134
M41053,A029037
M41054,A048001
M41055,A049826
M41056,A048132
M41057,A008235
M41058,A023145
M41059,A021659
M41060,A046927
M41061,A001030
M41062,A025852
M41063,A010662
M41064,A017345
M41065,A011569
M41066,A008887
M41067,A031511
M41068,A022945
M41069,A021688
M41070,A046253
M41071,A029705
M41072,A000844
M41073,A017548
M41074,A010985
M41075,A024501
M41076,A014839
M41077,A012413
M41078,A036956
M41079,A030486
M41080,A025624
M41081,A043352
M41082,A040007
M41083,A047824
M41084,A026071
M41085,A043559
M41086,A034547
M41087,A014545
M41088,A021475
M41089,A034067
M41090,A028962
M41091,A035274
M41092,A048547
M41093,A001865
M41094,A022433
M41095,A047928
M41096,A048231
M41097,A042509
M41098,A004022
M41099,A044233
M41100,A014364
M41101,A018160
M41102,A036472
M41103,A018814
M41104,A000326
M41105,A015699
M41106,A038806
M41107,A044699
M41108,A043480
M41109,A047074
M41110,A046940
M41111,A008592
M41112,A038696
M41113,A035735
M41114,A029178
M41115,A026796
M41116,A035224
M41117,A031574
M41118,A027857
M41119,A028198
M41120,A006633
M41121,A049605
M41122,A004150
M41123,A019448
M41124,A033950
M41125,A011904
M41126,A022612
M41127,A033689
M41128,A039782
M41129,A003314
M41130,A047644
M41131,A034636
M41132,A011983
M41133,A026908
M41134,A022869
M41135,A006951
M41136,A030587
M41137,A016159
M41138,A033826
M41139,A027965
M41140,A027161
M41141,A012056
M41142,A022582
M41143,A019327
M41144,A005425
M41145,A017555
M41146,A008770
M41147,A036197
M41148,A018983
M41149,A008756
M41150,A019622
M41151,A018166
M41152,A010980
M41153,A030935
M41154,A042736
M41155,A036275
M41156,A012793
M41157,A023934
M41158,A028905
M41159,A023328
M41160,A005310
M41161,A033834
M41162,A006147
M41163,A047159
M41164,A011983
M41165,A023029
M41166,A047039
M41167,A036861
M41168,A022076
M41169,A030397
M41170,A045278
M41171,A043387
M41172,A009060
M41173,A038677
M41174,A030724
M41175,A029624
M41176,A002943
M41177,A045627
M41178,A024075
M41179,A042455
M41180,A043377
M41181,A007322
M41182,A041249
M41183,A023901
M41184,A027483
M41185,A032993
M41186,A017038
M41187,A027974
M41188,A034790
M41189,A004771
M41190,A008266
M41191,A031295
M41192,A046386
M41193,A012048
M41194,A042504
M41195,A004642
M41196,A025050
M41197,A026731
M41198,A009162
M41199,A022385
M41200,A034896
M41201,A042471
M41202,A008570
M41203,A002178
M41204,A038503
M41205,A011275
M41206,A030869
M41207,A032812
M41208,A002249
M41209,A038274
M41210,A020880
M41211,A048139
M41212,A011857
M41213,A010727
M41214,A014080
M41215,A003859
M41216,A041053
M41217,A039002
M41218,A028386
M41219,A010644
M41220,A016852
M41221,A038623
M41222,A034189
M41223,A018376
M41224,A027510
M41225,A009757
M41226,A000348
M41227,A002653
M41228,A013583
M41229,A012217
M41230,A035656
M41231,A026187
M41232,A002735
M41233,A021243
M41234,A004146
M41235,A042179
M41236,A030985
M41237,A010206
M41238,A010989
M41239,A021447
M41240,A048434
M41241,A012256
M41242,A033245
M41243,A008736
M41244,A023579
M41245,A010075
M41246,A010097
M41247,A046792
M41248,A034688
M41249,A045137
M41250,A020815
M41251,A031848
M41252,A024130
M41253,A034973
M41254,A017822
M41255,A030558
M41256,A011954
M41257,A004127
M41258,A038921
M41259,A040227
M41260,A006176
M41261,A049489
M41262,A020196
M41263,A046075
M41264,A031481
M41265,A035202
M41266,A044359
M41267,A033982
M41268,A013581
M41269,A038783
M41270,A030822
M41271,A020530
M41272,A040675
M41273,A035912
M41274,A049350
M41275,A018188
M41276,A021431
M41277,A005018
M41278,A027621
M41279,A017306
M41280,A008772
M41281,A019288
M41282,A036993
M41283,A020586
M41284,A033014
M41285,A043906
M41286,A023617
M41287,A041853
M41288,A036540
M41289,A022107
M41290,A021940
M41291,A048986
M41292,A038275
M41293,A033233
M41294,A011937
M41295,A012836
