approval_id,status
AP035852,Pending
AP035853,Approved
AP035854,Approved
AP035855,Rejected
AP035856,Rejected
AP035857,Approved
AP035858,Rejected
AP035859,Pending
AP035860,Rejected
AP035861,Approved
AP035862,Approved
AP035863,Approved
AP035864,Pending
AP035865,Approved
AP035866,Rejected
AP035867,Pending
AP035868,Approved
AP035869,Approved
AP035870,Pending
AP035871,Approved
AP035872,Approved
AP035873,Pending
AP035874,Rejected
AP035875,Rejected
AP035876,Pending
AP035877,Rejected
AP035878,Pending
AP035879,Approved
AP035880,Pending
AP035881,Pending
AP035882,Rejected
AP035883,Approved
AP035884,Pending
AP035885,Pending
AP035886,Rejected
AP035887,Rejected
AP035888,Rejected
AP035889,Pending
AP035890,Approved
AP035891,Rejected
AP035892,Rejected
AP035893,Pending
AP035894,Approved
AP035895,Pending
AP035896,Rejected
AP035897,Pending
AP035898,Pending
AP035899,Approved
AP035900,Approved
AP035901,Approved
AP035902,Rejected
AP035903,Pending
AP035904,Rejected
AP035905,Rejected
AP035906,Pending
AP035907,Rejected
AP035908,Rejected
AP035909,Rejected
AP035910,Rejected
AP035911,Pending
AP035912,Pending
AP035913,Approved
AP035914,Approved
AP035915,Approved
AP035916,Pending
AP035917,Pending
AP035918,Rejected
AP035919,Approved
AP035920,Rejected
AP035921,Pending
AP035922,Pending
AP035923,Approved
AP035924,Pending
AP035925,Approved
AP035926,Approved
AP035927,Approved
AP035928,Approved
AP035929,Rejected
AP035930,Rejected
AP035931,Pending
AP035932,Rejected
AP035933,Approved
AP035934,Pending
AP035935,Rejected
AP035936,Approved
AP035937,Rejected
AP035938,Pending
AP035939,Rejected
AP035940,Approved
AP035941,Pending
AP035942,Rejected
AP035943,Rejected
AP035944,Pending
AP035945,Rejected
AP035946,Approved
AP035947,Pending
AP035948,Rejected
AP035949,Approved
AP035950,Approved
AP035951,Approved
AP035952,Rejected
AP035953,Approved
AP035954,Approved
AP035955,Rejected
AP035956,Rejected
AP035957,Pending
AP035958,Approved
AP035959,Approved
AP035960,Pending
AP035961,Rejected
AP035962,Pending
AP035963,Rejected
AP035964,Pending
AP035965,Approved
AP035966,Rejected
AP035967,Pending
AP035968,Approved
AP035969,Approved
AP035970,Approved
AP035971,Pending
AP035972,Pending
AP035973,Approved
AP035974,Rejected
AP035975,Rejected
AP035976,Pending
AP035977,Pending
AP035978,Rejected
AP035979,Pending
AP035980,Approved
AP035981,Pending
AP035982,Rejected
AP035983,Rejected
AP035984,Rejected
AP035985,Rejected
AP035986,Approved
AP035987,Pending
AP035988,Pending
AP035989,Pending
AP035990,Rejected
AP035991,Approved
AP035992,Rejected
AP035993,Pending
AP035994,Approved
AP035995,Pending
AP035996,Approved
AP035997,Rejected
AP035998,Approved
AP035999,Pending
AP036000,Pending
AP036001,Rejected
AP036002,Rejected
AP036003,Rejected
AP036004,Rejected
AP036005,Pending
AP036006,Rejected
AP036007,Pending
AP036008,Rejected
AP036009,Approved
AP036010,Approved
AP036011,Rejected
AP036012,Pending
AP036013,Pending
AP036014,Approved
AP036015,Rejected
AP036016,Approved
AP036017,Rejected
AP036018,Approved
AP036019,Approved
AP036020,Approved
AP036021,Approved
AP036022,Pending
AP036023,Pending
AP036024,Rejected
AP036025,Rejected
AP036026,Approved
AP036027,Pending
AP036028,Pending
AP036029,Approved
AP036030,Pending
AP036031,Approved
AP036032,Rejected
AP036033,Rejected
AP036034,Rejected
AP036035,Approved
AP036036,Approved
AP036037,Rejected
AP036038,Approved
AP036039,Approved
AP036040,Pending
AP036041,Pending
AP036042,Pending
AP036043,Rejected
AP036044,Approved
AP036045,Pending
AP036046,Approved
AP036047,Pending
AP036048,Approved
AP036049,Rejected
AP036050,Pending
AP036051,Approved
AP036052,Rejected
AP036053,Approved
AP036054,Pending
AP036055,Pending
AP036056,Pending
AP036057,Approved
AP036058,Approved
AP036059,Rejected
AP036060,Pending
AP036061,Rejected
AP036062,Rejected
AP036063,Pending
AP036064,Pending
AP036065,Pending
AP036066,Rejected
AP036067,Approved
AP036068,Approved
AP036069,Approved
AP036070,Rejected
AP036071,Rejected
AP036072,Pending
AP036073,Approved
AP036074,Pending
AP036075,Approved
AP036076,Rejected
AP036077,Rejected
AP036078,Rejected
AP036079,Approved
AP036080,Rejected
AP036081,Rejected
AP036082,Rejected
AP036083,Pending
AP036084,Approved
AP036085,Pending
AP036086,Rejected
AP036087,Rejected
AP036088,Pending
AP036089,Pending
AP036090,Approved
AP036091,Approved
AP036092,Approved
AP036093,Approved
AP036094,Approved
AP036095,Rejected
AP036096,Pending
AP036097,Pending
AP036098,Approved
AP036099,Rejected
AP036100,Rejected
AP036101,Rejected
AP036102,Approved
AP036103,Approved
AP036104,Rejected
AP036105,Pending
AP036106,Rejected
AP036107,Approved
AP036108,Pending
AP036109,Approved
AP036110,Pending
AP036111,Rejected
AP036112,Rejected
AP036113,Approved
AP036114,Pending
AP036115,Pending
AP036116,Rejected
AP036117,Approved
AP036118,Pending
AP036119,Pending
AP036120,Pending
AP036121,Approved
AP036122,Approved
AP036123,Rejected
AP036124,Rejected
AP036125,Pending
AP036126,Rejected
AP036127,Approved
AP036128,Approved
AP036129,Approved
AP036130,Rejected
AP036131,Pending
AP036132,Rejected
AP036133,Approved
AP036134,Pending
AP036135,Approved
AP036136,Rejected
AP036137,Approved
AP036138,Rejected
AP036139,Rejected
AP036140,Pending
AP036141,Approved
AP036142,Rejected
AP036143,Pending
AP036144,Rejected
AP036145,Rejected
AP036146,Pending
AP036147,Approved
AP036148,Approved
AP036149,Pending
AP036150,Pending
AP036151,Rejected
AP036152,Pending
AP036153,Pending
AP036154,Pending
AP036155,Approved
AP036156,Pending
AP036157,Rejected
AP036158,Pending
AP036159,Pending
AP036160,Approved
AP036161,Approved
AP036162,Approved
AP036163,Rejected
AP036164,Rejected
AP036165,Rejected
AP036166,Pending
AP036167,Pending
AP036168,Approved
AP036169,Rejected
AP036170,Approved
AP036171,Approved
AP036172,Rejected
AP036173,Pending
AP036174,Rejected
AP036175,Rejected
AP036176,Approved
AP036177,Pending
AP036178,Rejected
AP036179,Rejected
AP036180,Rejected
AP036181,Approved
AP036182,Pending
AP036183,Approved
AP036184,Approved
AP036185,Rejected
AP036186,Approved
AP036187,Rejected
AP036188,Pending
AP036189,Approved
AP036190,Rejected
AP036191,Rejected
AP036192,Pending
AP036193,Approved
AP036194,Pending
AP036195,Approved
AP036196,Approved
AP036197,Approved
AP036198,Rejected
AP036199,Approved
AP036200,Pending
AP036201,Rejected
AP036202,Rejected
AP036203,Approved
AP036204,Rejected
AP036205,Rejected
AP036206,Rejected
AP036207,Pending
AP036208,Rejected
AP036209,Pending
AP036210,Pending
AP036211,Rejected
AP036212,Rejected
AP036213,Approved
AP036214,Rejected
AP036215,Rejected
AP036216,Rejected
AP036217,Rejected
AP036218,Pending
AP036219,Pending
AP036220,Rejected
AP036221,Pending
AP036222,Rejected
AP036223,Pending
AP036224,Pending
AP036225,Rejected
AP036226,Rejected
AP036227,Approved
AP036228,Rejected
AP036229,Approved
AP036230,Approved
AP036231,Pending
AP036232,Rejected
AP036233,Pending
AP036234,Rejected
AP036235,Pending
AP036236,Pending
AP036237,Rejected
AP036238,Rejected
AP036239,Approved
AP036240,Rejected
AP036241,Pending
AP036242,Approved
AP036243,Approved
AP036244,Pending
AP036245,Pending
AP036246,Pending
AP036247,Pending
AP036248,Rejected
AP036249,Approved
AP036250,Approved
AP036251,Pending
AP036252,Approved
AP036253,Pending
AP036254,Approved
AP036255,Rejected
AP036256,Pending
AP036257,Rejected
AP036258,Rejected
AP036259,Pending
AP036260,Rejected
AP036261,Pending
AP036262,Rejected
AP036263,Pending
AP036264,Approved
AP036265,Approved
AP036266,Approved
AP036267,Pending
AP036268,Pending
AP036269,Approved
AP036270,Pending
AP036271,Rejected
AP036272,Approved
AP036273,Rejected
AP036274,Pending
AP036275,Approved
AP036276,Rejected
AP036277,Rejected
AP036278,Pending
AP036279,Approved
AP036280,Rejected
AP036281,Pending
AP036282,Rejected
AP036283,Rejected
AP036284,Pending
AP036285,Pending
AP036286,Rejected
AP036287,Pending
AP036288,Approved
AP036289,Approved
AP036290,Pending
AP036291,Approved
AP036292,Rejected
AP036293,Approved
AP036294,Rejected
AP036295,Rejected
AP036296,Pending
AP036297,Rejected
AP036298,Rejected
AP036299,Approved
AP036300,Rejected
AP036301,Rejected
AP036302,Approved
AP036303,Rejected
AP036304,Rejected
AP036305,Approved
AP036306,Pending
AP036307,Rejected
AP036308,Approved
AP036309,Rejected
AP036310,Pending
AP036311,Rejected
AP036312,Rejected
AP036313,Pending
AP036314,Approved
AP036315,Rejected
AP036316,Rejected
AP036317,Pending
AP036318,Pending
AP036319,Pending
AP036320,Rejected
AP036321,Approved
AP036322,Rejected
AP036323,Pending
AP036324,Pending
AP036325,Rejected
AP036326,Pending
AP036327,Rejected
AP036328,Approved
AP036329,Rejected
AP036330,Pending
AP036331,Pending
AP036332,Pending
AP036333,Approved
AP036334,Approved
AP036335,Rejected
AP036336,Approved
AP036337,Pending
AP036338,Rejected
AP036339,Approved
AP036340,Pending
AP036341,Pending
AP036342,Rejected
AP036343,Pending
AP036344,Approved
AP036345,Approved
AP036346,Rejected
AP036347,Rejected
AP036348,Approved
AP036349,Pending
AP036350,Approved
AP036351,Pending
AP036352,Pending
AP036353,Pending
AP036354,Rejected
AP036355,Approved
AP036356,Rejected
AP036357,Pending
AP036358,Rejected
AP036359,Approved
AP036360,Rejected
AP036361,Pending
AP036362,Approved
AP036363,Rejected
AP036364,Rejected
AP036365,Pending
AP036366,Approved
AP036367,Pending
AP036368,Pending
AP036369,Rejected
AP036370,Rejected
AP036371,Pending
AP036372,Pending
AP036373,Pending
AP036374,Pending
AP036375,Pending
AP036376,Approved
AP036377,Pending
AP036378,Rejected
AP036379,Pending
AP036380,Pending
AP036381,Pending
AP036382,Approved
AP036383,Approved
AP036384,Rejected
AP036385,Approved
AP036386,Rejected
AP036387,Pending
AP036388,Rejected
AP036389,Rejected
AP036390,Approved
AP036391,Approved
AP036392,Rejected
AP036393,Rejected
AP036394,Rejected
AP036395,Pending
AP036396,Approved
AP036397,Pending
AP036398,Pending
AP036399,Approved
AP036400,Pending
AP036401,Pending
AP036402,Pending
AP036403,Pending
AP036404,Rejected
AP036405,Approved
AP036406,Pending
AP036407,Rejected
AP036408,Rejected
AP036409,Approved
AP036410,Rejected
AP036411,Pending
AP036412,Pending
AP036413,Approved
AP036414,Rejected
AP036415,Pending
AP036416,Approved
AP036417,Rejected
AP036418,Approved
AP036419,Pending
AP036420,Pending
AP036421,Pending
AP036422,Rejected
AP036423,Approved
AP036424,Pending
AP036425,Pending
AP036426,Approved
AP036427,Approved
AP036428,Approved
AP036429,Rejected
AP036430,Rejected
AP036431,Rejected
AP036432,Rejected
AP036433,Approved
AP036434,Pending
AP036435,Pending
AP036436,Pending
AP036437,Pending
AP036438,Approved
AP036439,Rejected
AP036440,Pending
AP036441,Pending
AP036442,Approved
AP036443,Rejected
AP036444,Pending
AP036445,Rejected
AP036446,Approved
AP036447,Pending
AP036448,Rejected
AP036449,Pending
AP036450,Rejected
AP036451,Pending
AP036452,Pending
AP036453,Pending
AP036454,Rejected
AP036455,Pending
AP036456,Approved
AP036457,Rejected
AP036458,Approved
AP036459,Pending
AP036460,Rejected
AP036461,Pending
AP036462,Rejected
AP036463,Approved
AP036464,Rejected
AP036465,Pending
AP036466,Approved
AP036467,Pending
AP036468,Rejected
AP036469,Pending
AP036470,Pending
AP036471,Approved
AP036472,Pending
AP036473,Approved
AP036474,Rejected
AP036475,Pending
AP036476,Rejected
AP036477,Rejected
AP036478,Rejected
AP036479,Pending
AP036480,Pending
AP036481,Pending
AP036482,Approved
AP036483,Pending
AP036484,Rejected
AP036485,Rejected
AP036486,Rejected
AP036487,Pending
AP036488,Pending
AP036489,Rejected
AP036490,Approved
AP036491,Approved
AP036492,Pending
AP036493,Approved
AP036494,Rejected
AP036495,Rejected
AP036496,Approved
AP036497,Approved
AP036498,Approved
AP036499,Approved
AP036500,Approved
AP036501,Rejected
AP036502,Rejected
AP036503,Pending
AP036504,Pending
AP036505,Pending
AP036506,Approved
AP036507,Rejected
AP036508,Rejected
AP036509,Approved
AP036510,Approved
AP036511,Pending
AP036512,Pending
AP036513,Rejected
AP036514,Pending
AP036515,Rejected
AP036516,Rejected
AP036517,Pending
AP036518,Pending
AP036519,Rejected
AP036520,Approved
AP036521,Approved
AP036522,Pending
AP036523,Approved
AP036524,Pending
AP036525,Pending
AP036526,Pending
AP036527,Pending
AP036528,Rejected
AP036529,Pending
AP036530,Pending
AP036531,Pending
AP036532,Approved
AP036533,Approved
AP036534,Pending
AP036535,Approved
AP036536,Approved
AP036537,Pending
AP036538,Pending
AP036539,Approved
AP036540,Pending
AP036541,Rejected
AP036542,Approved
AP036543,Pending
AP036544,Rejected
AP036545,Pending
AP036546,Approved
AP036547,Approved
AP036548,Pending
AP036549,Pending
AP036550,Rejected
AP036551,Pending
AP036552,Rejected
AP036553,Rejected
AP036554,Approved
AP036555,Rejected
AP036556,Approved
AP036557,Pending
AP036558,Pending
AP036559,Approved
AP036560,Pending
AP036561,Approved
AP036562,Pending
AP036563,Pending
AP036564,Rejected
AP036565,Rejected
AP036566,Rejected
AP036567,Rejected
AP036568,Pending
AP036569,Approved
AP036570,Pending
AP036571,Pending
AP036572,Rejected
AP036573,Pending
AP036574,Pending
AP036575,Approved
AP036576,Approved
AP036577,Pending
AP036578,Rejected
AP036579,Rejected
AP036580,Approved
AP036581,Pending
AP036582,Rejected
AP036583,Pending
AP036584,Approved
AP036585,Rejected
AP036586,Pending
AP036587,Pending
AP036588,Rejected
AP036589,Rejected
AP036590,Pending
AP036591,Pending
AP036592,Approved
AP036593,Rejected
AP036594,Pending
AP036595,Approved
AP036596,Rejected
AP036597,Rejected
AP036598,Rejected
AP036599,Approved
AP036600,Approved
AP036601,Pending
AP036602,Pending
AP036603,Rejected
AP036604,Rejected
AP036605,Pending
AP036606,Rejected
AP036607,Approved
AP036608,Approved
AP036609,Rejected
AP036610,Rejected
AP036611,Rejected
AP036612,Pending
AP036613,Approved
AP036614,Pending
AP036615,Pending
AP036616,Pending
AP036617,Rejected
AP036618,Pending
AP036619,Pending
AP036620,Approved
AP036621,Rejected
AP036622,Rejected
AP036623,Pending
AP036624,Pending
AP036625,Approved
AP036626,Pending
AP036627,Pending
AP036628,Rejected
AP036629,Rejected
AP036630,Rejected
AP036631,Pending
AP036632,Approved
AP036633,Approved
AP036634,Pending
AP036635,Rejected
AP036636,Approved
AP036637,Rejected
AP036638,Rejected
AP036639,Rejected
AP036640,Rejected
AP036641,Approved
AP036642,Approved
AP036643,Pending
AP036644,Pending
AP036645,Pending
AP036646,Approved
AP036647,Approved
AP036648,Approved
AP036649,Approved
AP036650,Approved
AP036651,Approved
AP036652,Rejected
AP036653,Rejected
AP036654,Pending
AP036655,Rejected
AP036656,Pending
AP036657,Rejected
AP036658,Approved
AP036659,Pending
AP036660,Rejected
AP036661,Pending
AP036662,Approved
AP036663,Approved
AP036664,Rejected
AP036665,Approved
AP036666,Rejected
AP036667,Pending
AP036668,Approved
AP036669,Rejected
AP036670,Rejected
AP036671,Rejected
AP036672,Approved
AP036673,Rejected
AP036674,Pending
AP036675,Approved
AP036676,Approved
AP036677,Pending
AP036678,Rejected
AP036679,Rejected
AP036680,Rejected
AP036681,Approved
AP036682,Rejected
AP036683,Approved
AP036684,Pending
AP036685,Approved
AP036686,Pending
AP036687,Approved
AP036688,Pending
AP036689,Pending
AP036690,Approved
AP036691,Rejected
AP036692,Rejected
AP036693,Rejected
AP036694,Rejected
AP036695,Approved
AP036696,Approved
AP036697,Rejected
AP036698,Approved
AP036699,Rejected
AP036700,Pending
AP036701,Pending
AP036702,Rejected
AP036703,Approved
AP036704,Approved
AP036705,Approved
AP036706,Pending
AP036707,Approved
AP036708,Approved
AP036709,Rejected
AP036710,Rejected
AP036711,Rejected
AP036712,Approved
AP036713,Rejected
AP036714,Approved
AP036715,Pending
AP036716,Approved
AP036717,Approved
AP036718,Approved
AP036719,Rejected
AP036720,Pending
AP036721,Pending
AP036722,Rejected
AP036723,Rejected
AP036724,Rejected
AP036725,Pending
AP036726,Approved
AP036727,Pending
AP036728,Pending
AP036729,Rejected
AP036730,Approved
AP036731,Approved
AP036732,Pending
AP036733,Approved
AP036734,Approved
AP036735,Approved
AP036736,Pending
AP036737,Pending
AP036738,Approved
AP036739,Rejected
AP036740,Rejected
AP036741,Rejected
AP036742,Approved
AP036743,Approved
AP036744,Approved
AP036745,Rejected
AP036746,Pending
AP036747,Pending
AP036748,Approved
AP036749,Rejected
AP036750,Rejected
AP036751,Pending
AP036752,Rejected
AP036753,Pending
AP036754,Rejected
AP036755,Approved
AP036756,Rejected
AP036757,Rejected
AP036758,Pending
AP036759,Approved
AP036760,Approved
AP036761,Approved
AP036762,Rejected
AP036763,Approved
AP036764,Approved
AP036765,Rejected
