doc_id,officer_id
D054707,C0421
D054708,C0114
D054709,C0047
D054710,C0160
D054711,C0479
D054712,C0122
D054713,C0215
D054714,C0066
D054715,C0003
D054716,C0347
D054717,C0356
D054718,C0465
D054719,C0219
D054720,C0368
D054721,C0096
D054722,C0198
D054723,C0391
D054724,C0321
D054725,C0208
D054726,C0385
D054727,C0197
D054728,C0451
D054729,C0281
D054730,C0231
D054731,C0427
D054732,C0278
D054733,C0106
D054734,C0238
D054735,C0273
D054736,C0042
D054737,C0097
D054738,C0179
D054739,C0224
D054740,C0217
D054741,C0470
D054742,C0399
D054743,C0037
D054744,C0203
D054745,C0275
D054746,C0434
D054747,C0114
D054748,C0219
D054749,C0018
D054750,C0133
D054751,C0465
D054752,C0487
D054753,C0129
D054754,C0142
D054755,C0295
D054756,C0367
D054757,C0141
D054758,C0144
D054759,C0143
D054760,C0026
D054761,C0370
D054762,C0182
D054763,C0277
D054764,C0118
D054765,C0262
D054766,C0223
D054767,C0115
D054768,C0062
D054769,C0334
D054770,C0019
D054771,C0275
D054772,C0052
D054773,C0015
D054774,C0027
D054775,C0093
D054776,C0399
D054777,C0337
D054778,C0419
D054779,C0153
D054780,C0342
D054781,C0136
D054782,C0233
D054783,C0239
D054784,C0324
D054785,C0197
D054786,C0410
D054787,C0004
D054788,C0356
D054789,C0147
D054790,C0087
D054791,C0370
D054792,C0429
D054793,C0104
D054794,C0138
D054795,C0405
D054796,C0311
D054797,C0469
D054798,C0421
D054799,C0296
D054800,C0342
D054801,C0370
D054802,C0335
D054803,C0154
D054804,C0244
D054805,C0449
D054806,C0449
D054807,C0471
D054808,C0293
D054809,C0421
D054810,C0189
D054811,C0003
D054812,C0458
D054813,C0381
D054814,C0174
D054815,C0496
D054816,C0388
D054817,C0007
D054818,C0182
D054819,C0303
D054820,C0485
D054821,C0343
D054822,C0447
D054823,C0121
D054824,C0021
D054825,C0113
D054826,C0303
D054827,C0425
D054828,C0208
D054829,C0236
D054830,C0107
D054831,C0161
D054832,C0294
D054833,C0195
D054834,C0302
D054835,C0190
D054836,C0107
D054837,C0069
D054838,C0454
D054839,C0484
D054840,C0120
D054841,C0268
D054842,C0327
D054843,C0239
D054844,C0487
D054845,C0356
D054846,C0178
D054847,C0366
D054848,C0353
D054849,C0185
D054850,C0222
D054851,C0494
D054852,C0364
D054853,C0437
D054854,C0342
D054855,C0206
D054856,C0316
D054857,C0015
D054858,C0011
D054859,C0487
D054860,C0218
D054861,C0244
D054862,C0280
D054863,C0185
D054864,C0052
D054865,C0059
D054866,C0426
D054867,C0461
D054868,C0432
D054869,C0461
D054870,C0416
D054871,C0490
D054872,C0199
D054873,C0120
D054874,C0329
D054875,C0325
D054876,C0051
D054877,C0367
D054878,C0066
D054879,C0359
D054880,C0235
D054881,C0459
D054882,C0390
D054883,C0250
D054884,C0363
D054885,C0436
D054886,C0060
D054887,C0336
D054888,C0112
D054889,C0361
D054890,C0147
D054891,C0158
D054892,C0456
D054893,C0095
D054894,C0286
D054895,C0421
D054896,C0458
D054897,C0306
D054898,C0435
D054899,C0436
D054900,C0373
D054901,C0179
D054902,C0039
D054903,C0397
D054904,C0468
D054905,C0132
D054906,C0089
D054907,C0122
D054908,C0128
D054909,C0034
D054910,C0394
D054911,C0193
D054912,C0139
D054913,C0004
D054914,C0045
D054915,C0315
D054916,C0402
D054917,C0493
D054918,C0346
D054919,C0190
D054920,C0438
D054921,C0495
D054922,C0391
D054923,C0499
D054924,C0444
D054925,C0338
D054926,C0339
D054927,C0045
D054928,C0212
D054929,C0291
D054930,C0176
D054931,C0409
D054932,C0136
D054933,C0126
D054934,C0283
D054935,C0118
D054936,C0369
D054937,C0263
D054938,C0402
D054939,C0492
D054940,C0172
D054941,C0284
D054942,C0239
D054943,C0341
D054944,C0338
D054945,C0236
D054946,C0386
D054947,C0468
D054948,C0016
D054949,C0304
D054950,C0434
D054951,C0499
D054952,C0365
D054953,C0216
D054954,C0359
D054955,C0203
D054956,C0470
D054957,C0255
D054958,C0118
D054959,C0276
D054960,C0249
D054961,C0494
D054962,C0259
D054963,C0134
D054964,C0043
D054965,C0058
D054966,C0045
D054967,C0040
D054968,C0252
D054969,C0367
D054970,C0050
D054971,C0322
D054972,C0101
D054973,C0406
D054974,C0228
D054975,C0127
D054976,C0447
D054977,C0080
D054978,C0025
D054979,C0213
D054980,C0261
D054981,C0019
D054982,C0157
D054983,C0434
D054984,C0203
D054985,C0011
D054986,C0244
D054987,C0388
D054988,C0303
D054989,C0288
D054990,C0198
D054991,C0321
D054992,C0254
D054993,C0107
D054994,C0047
D054995,C0056
D054996,C0499
D054997,C0047
D054998,C0183
D054999,C0159
D055000,C0459
D055001,C0089
D055002,C0357
D055003,C0288
D055004,C0068
D055005,C0432
D055006,C0420
D055007,C0490
D055008,C0490
D055009,C0195
D055010,C0215
D055011,C0112
D055012,C0309
D055013,C0301
D055014,C0311
D055015,C0050
D055016,C0338
D055017,C0368
D055018,C0207
D055019,C0003
D055020,C0123
D055021,C0352
D055022,C0420
D055023,C0028
D055024,C0395
D055025,C0269
D055026,C0077
D055027,C0089
D055028,C0389
D055029,C0334
D055030,C0347
D055031,C0201
D055032,C0185
D055033,C0230
D055034,C0163
D055035,C0237
D055036,C0275
D055037,C0404
D055038,C0263
D055039,C0065
D055040,C0308
D055041,C0474
D055042,C0455
D055043,C0311
D055044,C0010
D055045,C0005
D055046,C0329
D055047,C0333
D055048,C0479
D055049,C0133
D055050,C0227
D055051,C0299
D055052,C0453
D055053,C0223
D055054,C0201
D055055,C0385
D055056,C0154
D055057,C0005
D055058,C0472
D055059,C0077
D055060,C0275
D055061,C0031
D055062,C0028
D055063,C0488
D055064,C0440
D055065,C0029
D055066,C0125
D055067,C0457
D055068,C0307
D055069,C0444
D055070,C0121
D055071,C0164
D055072,C0366
D055073,C0314
D055074,C0146
D055075,C0414
D055076,C0186
D055077,C0500
D055078,C0427
D055079,C0426
D055080,C0241
D055081,C0405
D055082,C0224
D055083,C0362
D055084,C0428
D055085,C0424
D055086,C0101
D055087,C0140
D055088,C0332
D055089,C0007
D055090,C0433
D055091,C0015
D055092,C0102
D055093,C0215
D055094,C0086
D055095,C0011
D055096,C0377
D055097,C0360
D055098,C0437
D055099,C0463
D055100,C0040
D055101,C0198
D055102,C0005
D055103,C0113
D055104,C0229
D055105,C0082
D055106,C0282
D055107,C0177
D055108,C0146
D055109,C0428
D055110,C0427
D055111,C0320
D055112,C0164
D055113,C0303
D055114,C0124
D055115,C0122
D055116,C0411
D055117,C0217
D055118,C0211
D055119,C0240
D055120,C0223
D055121,C0076
D055122,C0499
D055123,C0120
D055124,C0305
D055125,C0062
D055126,C0255
D055127,C0466
D055128,C0474
D055129,C0237
D055130,C0185
D055131,C0256
D055132,C0104
D055133,C0439
D055134,C0327
D055135,C0212
D055136,C0121
D055137,C0472
D055138,C0280
D055139,C0223
D055140,C0048
D055141,C0101
D055142,C0173
D055143,C0378
D055144,C0209
D055145,C0170
D055146,C0211
D055147,C0105
D055148,C0178
D055149,C0278
D055150,C0095
D055151,C0219
D055152,C0343
D055153,C0253
D055154,C0227
D055155,C0042
D055156,C0444
D055157,C0351
D055158,C0341
D055159,C0278
D055160,C0281
D055161,C0068
D055162,C0046
D055163,C0108
D055164,C0188
D055165,C0394
D055166,C0323
D055167,C0266
D055168,C0396
D055169,C0190
D055170,C0394
D055171,C0447
D055172,C0158
D055173,C0404
D055174,C0263
D055175,C0037
D055176,C0035
D055177,C0043
D055178,C0205
D055179,C0386
D055180,C0378
D055181,C0104
D055182,C0446
D055183,C0093
D055184,C0012
D055185,C0008
D055186,C0391
D055187,C0170
D055188,C0139
D055189,C0054
D055190,C0269
D055191,C0344
D055192,C0069
D055193,C0305
D055194,C0213
D055195,C0047
D055196,C0404
D055197,C0360
D055198,C0213
D055199,C0125
D055200,C0489
D055201,C0057
D055202,C0049
D055203,C0247
D055204,C0334
D055205,C0100
D055206,C0337
D055207,C0339
D055208,C0385
D055209,C0305
D055210,C0199
D055211,C0306
D055212,C0070
D055213,C0318
D055214,C0090
D055215,C0229
D055216,C0257
D055217,C0462
D055218,C0185
D055219,C0204
D055220,C0074
D055221,C0368
D055222,C0018
D055223,C0376
D055224,C0370
D055225,C0346
D055226,C0320
D055227,C0447
D055228,C0457
D055229,C0092
D055230,C0107
D055231,C0103
D055232,C0283
D055233,C0398
D055234,C0290
D055235,C0026
D055236,C0257
D055237,C0343
D055238,C0183
D055239,C0440
D055240,C0130
D055241,C0084
D055242,C0034
D055243,C0483
D055244,C0144
D055245,C0380
D055246,C0168
D055247,C0358
D055248,C0054
D055249,C0112
D055250,C0428
D055251,C0308
D055252,C0401
D055253,C0387
D055254,C0073
D055255,C0151
D055256,C0240
D055257,C0037
D055258,C0199
D055259,C0355
D055260,C0068
D055261,C0039
D055262,C0476
D055263,C0159
D055264,C0187
D055265,C0012
D055266,C0487
D055267,C0413
D055268,C0072
D055269,C0100
D055270,C0333
D055271,C0256
D055272,C0243
D055273,C0330
D055274,C0383
D055275,C0293
D055276,C0472
D055277,C0258
D055278,C0300
D055279,C0081
D055280,C0210
D055281,C0099
D055282,C0063
D055283,C0054
D055284,C0307
D055285,C0319
D055286,C0335
D055287,C0363
D055288,C0454
D055289,C0101
D055290,C0127
D055291,C0113
D055292,C0091
D055293,C0269
D055294,C0177
D055295,C0012
D055296,C0448
D055297,C0027
D055298,C0457
D055299,C0159
D055300,C0237
D055301,C0290
D055302,C0052
D055303,C0027
D055304,C0214
D055305,C0267
D055306,C0197
D055307,C0309
D055308,C0352
D055309,C0241
D055310,C0462
D055311,C0061
D055312,C0393
D055313,C0335
D055314,C0450
D055315,C0155
D055316,C0012
D055317,C0212
D055318,C0386
D055319,C0311
D055320,C0303
D055321,C0196
D055322,C0307
D055323,C0130
D055324,C0015
D055325,C0042
D055326,C0480
D055327,C0444
D055328,C0069
D055329,C0423
D055330,C0402
D055331,C0028
D055332,C0349
D055333,C0029
D055334,C0080
D055335,C0276
D055336,C0354
D055337,C0092
D055338,C0031
D055339,C0105
D055340,C0425
D055341,C0298
D055342,C0023
D055343,C0194
D055344,C0253
D055345,C0243
D055346,C0009
D055347,C0456
D055348,C0073
D055349,C0029
D055350,C0287
D055351,C0059
D055352,C0423
D055353,C0165
D055354,C0336
D055355,C0277
D055356,C0442
D055357,C0324
D055358,C0468
D055359,C0299
D055360,C0099
D055361,C0029
D055362,C0476
D055363,C0341
D055364,C0466
D055365,C0043
D055366,C0383
D055367,C0099
D055368,C0194
D055369,C0018
D055370,C0285
D055371,C0217
D055372,C0312
D055373,C0098
D055374,C0167
D055375,C0321
D055376,C0032
D055377,C0293
D055378,C0373
D055379,C0191
D055380,C0380
D055381,C0205
D055382,C0244
D055383,C0407
D055384,C0333
D055385,C0222
D055386,C0463
D055387,C0335
D055388,C0191
D055389,C0396
D055390,C0046
D055391,C0394
D055392,C0150
D055393,C0165
D055394,C0493
D055395,C0314
D055396,C0312
D055397,C0359
D055398,C0137
D055399,C0078
D055400,C0216
D055401,C0044
D055402,C0466
D055403,C0094
D055404,C0489
D055405,C0381
D055406,C0190
D055407,C0218
D055408,C0139
D055409,C0088
D055410,C0306
D055411,C0105
D055412,C0013
D055413,C0178
D055414,C0206
D055415,C0412
D055416,C0155
D055417,C0394
D055418,C0382
D055419,C0012
D055420,C0467
D055421,C0086
D055422,C0159
D055423,C0486
D055424,C0219
D055425,C0066
D055426,C0416
D055427,C0137
D055428,C0214
D055429,C0022
D055430,C0162
D055431,C0465
D055432,C0205
D055433,C0043
D055434,C0304
D055435,C0035
D055436,C0315
D055437,C0420
D055438,C0242
D055439,C0258
D055440,C0095
D055441,C0315
D055442,C0462
D055443,C0412
D055444,C0429
D055445,C0166
D055446,C0023
D055447,C0421
D055448,C0050
D055449,C0445
D055450,C0198
D055451,C0228
D055452,C0030
D055453,C0002
D055454,C0014
D055455,C0290
D055456,C0496
D055457,C0222
D055458,C0142
D055459,C0039
D055460,C0191
D055461,C0082
D055462,C0153
D055463,C0477
D055464,C0032
D055465,C0463
D055466,C0009
D055467,C0051
D055468,C0337
D055469,C0236
D055470,C0327
D055471,C0398
D055472,C0308
D055473,C0389
D055474,C0312
D055475,C0297
D055476,C0480
D055477,C0315
D055478,C0385
D055479,C0417
D055480,C0284
D055481,C0062
D055482,C0056
D055483,C0322
D055484,C0341
D055485,C0119
D055486,C0225
D055487,C0267
D055488,C0158
D055489,C0322
D055490,C0270
D055491,C0217
D055492,C0302
D055493,C0188
D055494,C0408
D055495,C0131
D055496,C0230
D055497,C0433
D055498,C0033
D055499,C0118
D055500,C0036
D055501,C0258
D055502,C0038
D055503,C0322
D055504,C0346
D055505,C0140
D055506,C0422
D055507,C0021
D055508,C0011
D055509,C0023
D055510,C0294
D055511,C0314
D055512,C0211
D055513,C0172
D055514,C0353
D055515,C0264
D055516,C0214
D055517,C0337
D055518,C0122
D055519,C0442
D055520,C0396
D055521,C0216
D055522,C0050
D055523,C0361
D055524,C0340
D055525,C0144
D055526,C0087
D055527,C0432
D055528,C0352
D055529,C0473
D055530,C0419
D055531,C0083
D055532,C0047
D055533,C0079
D055534,C0021
D055535,C0414
D055536,C0090
D055537,C0440
D055538,C0301
D055539,C0004
D055540,C0399
D055541,C0078
D055542,C0290
D055543,C0112
D055544,C0431
D055545,C0147
D055546,C0114
D055547,C0012
D055548,C0494
D055549,C0143
D055550,C0113
D055551,C0128
D055552,C0151
D055553,C0127
D055554,C0166
D055555,C0274
D055556,C0233
D055557,C0456
D055558,C0161
D055559,C0316
D055560,C0008
D055561,C0182
D055562,C0060
D055563,C0390
D055564,C0498
D055565,C0236
D055566,C0340
D055567,C0500
D055568,C0360
D055569,C0138
D055570,C0221
D055571,C0404
D055572,C0166
D055573,C0466
D055574,C0129
D055575,C0085
D055576,C0481
D055577,C0258
D055578,C0328
D055579,C0319
D055580,C0498
D055581,C0422
D055582,C0027
D055583,C0321
D055584,C0315
D055585,C0269
D055586,C0307
D055587,C0005
D055588,C0080
D055589,C0041
D055590,C0050
D055591,C0282
D055592,C0461
D055593,C0297
D055594,C0440
D055595,C0035
D055596,C0064
D055597,C0422
D055598,C0328
D055599,C0389
D055600,C0120
D055601,C0164
D055602,C0497
D055603,C0268
D055604,C0364
D055605,C0358
D055606,C0121
D055607,C0343
D055608,C0192
D055609,C0132
D055610,C0323
D055611,C0435
D055612,C0341
D055613,C0348
D055614,C0089
D055615,C0468
D055616,C0320
D055617,C0191
D055618,C0178
D055619,C0113
D055620,C0343
D055621,C0176
D055622,C0396
D055623,C0128
D055624,C0008
D055625,C0251
D055626,C0258
D055627,C0100
D055628,C0360
D055629,C0485
D055630,C0368
D055631,C0063
D055632,C0283
D055633,C0417
D055634,C0438
D055635,C0004
D055636,C0494
D055637,C0461
D055638,C0175
D055639,C0323
D055640,C0196
D055641,C0047
D055642,C0339
D055643,C0212
D055644,C0376
D055645,C0173
D055646,C0202
D055647,C0203
D055648,C0225
D055649,C0168
D055650,C0381
D055651,C0467
D055652,C0177
D055653,C0001
D055654,C0239
D055655,C0426
D055656,C0196
D055657,C0355
D055658,C0148
D055659,C0449
D055660,C0085
D055661,C0422
D055662,C0123
D055663,C0305
D055664,C0444
D055665,C0312
D055666,C0142
D055667,C0497
D055668,C0236
D055669,C0153
D055670,C0014
D055671,C0326
D055672,C0090
D055673,C0299
D055674,C0442
D055675,C0471
D055676,C0067
D055677,C0093
D055678,C0010
D055679,C0140
D055680,C0106
D055681,C0187
D055682,C0229
D055683,C0097
D055684,C0338
D055685,C0052
D055686,C0373
D055687,C0367
D055688,C0273
D055689,C0067
D055690,C0404
D055691,C0122
D055692,C0052
D055693,C0022
D055694,C0469
D055695,C0041
D055696,C0139
D055697,C0379
D055698,C0285
D055699,C0487
D055700,C0299
D055701,C0383
D055702,C0322
D055703,C0069
D055704,C0470
D055705,C0323
D055706,C0341
D055707,C0367
D055708,C0076
D055709,C0453
D055710,C0362
D055711,C0069
D055712,C0224
D055713,C0029
D055714,C0429
D055715,C0232
D055716,C0391
D055717,C0324
D055718,C0483
D055719,C0015
D055720,C0187
D055721,C0156
D055722,C0008
D055723,C0325
D055724,C0397
D055725,C0384
D055726,C0447
D055727,C0483
D055728,C0470
D055729,C0206
D055730,C0487
D055731,C0263
D055732,C0409
D055733,C0141
D055734,C0200
D055735,C0142
D055736,C0053
D055737,C0248
D055738,C0196
D055739,C0177
D055740,C0293
D055741,C0167
D055742,C0434
D055743,C0191
D055744,C0484
D055745,C0401
D055746,C0233
D055747,C0379
D055748,C0432
D055749,C0074
D055750,C0224
D055751,C0489
D055752,C0274
D055753,C0106
D055754,C0003
D055755,C0354
D055756,C0450
D055757,C0280
D055758,C0487
D055759,C0022
D055760,C0291
D055761,C0231
D055762,C0008
D055763,C0460
D055764,C0280
D055765,C0498
D055766,C0470
D055767,C0130
D055768,C0215
D055769,C0165
D055770,C0111
D055771,C0251
D055772,C0448
D055773,C0325
D055774,C0223
D055775,C0411
D055776,C0380
D055777,C0003
D055778,C0410
D055779,C0183
D055780,C0448
D055781,C0495
D055782,C0287
D055783,C0121
D055784,C0027
D055785,C0078
D055786,C0343
D055787,C0075
D055788,C0127
D055789,C0149
D055790,C0420
D055791,C0092
D055792,C0429
D055793,C0440
D055794,C0119
D055795,C0291
D055796,C0495
D055797,C0265
D055798,C0325
D055799,C0415
D055800,C0041
D055801,C0132
D055802,C0087
D055803,C0410
D055804,C0483
D055805,C0327
D055806,C0359
D055807,C0428
D055808,C0031
D055809,C0396
D055810,C0163
D055811,C0223
D055812,C0204
D055813,C0349
D055814,C0061
D055815,C0166
D055816,C0241
D055817,C0298
D055818,C0132
D055819,C0171
D055820,C0462
D055821,C0481
D055822,C0157
D055823,C0038
D055824,C0129
D055825,C0107
D055826,C0151
D055827,C0313
D055828,C0495
D055829,C0008
D055830,C0157
D055831,C0244
D055832,C0427
D055833,C0229
D055834,C0464
D055835,C0460
D055836,C0181
D055837,C0337
D055838,C0414
D055839,C0302
D055840,C0245
D055841,C0154
D055842,C0148
D055843,C0051
D055844,C0030
D055845,C0196
D055846,C0340
D055847,C0257
D055848,C0128
D055849,C0306
D055850,C0430
D055851,C0376
D055852,C0037
D055853,C0102
D055854,C0153
D055855,C0328
D055856,C0303
D055857,C0203
D055858,C0311
D055859,C0222
D055860,C0104
D055861,C0438
D055862,C0205
D055863,C0069
D055864,C0431
D055865,C0119
D055866,C0179
D055867,C0169
D055868,C0332
D055869,C0153
D055870,C0142
D055871,C0050
D055872,C0184
D055873,C0356
D055874,C0307
D055875,C0144
D055876,C0439
D055877,C0444
D055878,C0319
D055879,C0395
D055880,C0071
D055881,C0166
D055882,C0147
D055883,C0018
D055884,C0309
D055885,C0428
D055886,C0408
D055887,C0361
D055888,C0430
D055889,C0212
D055890,C0054
D055891,C0416
D055892,C0154
D055893,C0286
D055894,C0261
D055895,C0158
D055896,C0430
D055897,C0407
D055898,C0256
D055899,C0223
D055900,C0434
D055901,C0228
D055902,C0034
D055903,C0315
D055904,C0480
D055905,C0334
D055906,C0264
D055907,C0018
D055908,C0070
D055909,C0247
D055910,C0216
D055911,C0192
D055912,C0053
D055913,C0096
D055914,C0006
D055915,C0420
D055916,C0177
D055917,C0086
D055918,C0148
D055919,C0271
D055920,C0042
D055921,C0038
D055922,C0222
D055923,C0465
D055924,C0119
D055925,C0255
D055926,C0221
D055927,C0050
D055928,C0251
D055929,C0209
D055930,C0346
D055931,C0013
D055932,C0153
D055933,C0043
D055934,C0368
D055935,C0043
D055936,C0167
D055937,C0053
D055938,C0271
D055939,C0099
D055940,C0359
D055941,C0455
D055942,C0418
D055943,C0025
D055944,C0383
D055945,C0320
D055946,C0064
D055947,C0142
D055948,C0192
D055949,C0384
D055950,C0114
D055951,C0218
D055952,C0096
D055953,C0281
D055954,C0353
D055955,C0284
D055956,C0042
D055957,C0298
D055958,C0169
