application_id,approval_id
A044678,AP010287
A044679,AP031032
A044680,AP019848
A044681,AP011038
A044682,AP013736
A044683,AP036685
A044684,AP037807
A044685,AP021095
A044686,AP018290
A044687,AP036950
A044688,AP045539
A044689,AP048596
A044690,AP008712
A044691,AP031936
A044692,AP043810
A044693,AP017575
A044694,AP029062
A044695,AP023503
A044696,AP032708
A044697,AP041126
A044698,AP017814
A044699,AP025792
A044700,AP047380
A044701,AP022124
A044702,AP039617
A044703,AP005542
A044704,AP003406
A044705,AP042543
A044706,AP017126
A044707,AP041759
A044708,AP041395
A044709,AP010011
A044710,AP000936
A044711,AP005430
A044712,AP046293
A044713,AP018575
A044714,AP033211
A044715,AP002827
A044716,AP037430
A044717,AP047947
A044718,AP023696
A044719,AP045282
A044720,AP010008
A044721,AP005290
A044722,AP022036
A044723,AP013008
A044724,AP004387
A044725,AP007808
A044726,AP006651
A044727,AP025833
A044728,AP038159
A044729,AP000086
A044730,AP032059
A044731,AP041173
A044732,AP015237
A044733,AP010587
A044734,AP004128
A044735,AP040625
A044736,AP004933
A044737,AP003597
A044738,AP023958
A044739,AP013247
A044740,AP026557
A044741,AP043158
A044742,AP032707
A044743,AP013220
A044744,AP044323
A044745,AP025644
A044746,AP027548
A044747,AP026107
A044748,AP039752
A044749,AP003184
A044750,AP047642
A044751,AP016575
A044752,AP004501
A044753,AP025344
A044754,AP019356
A044755,AP018015
A044756,AP030098
A044757,AP013050
A044758,AP033462
A044759,AP048929
A044760,AP011915
A044761,AP039721
A044762,AP035508
A044763,AP014358
A044764,AP003521
A044765,AP044370
A044766,AP019333
A044767,AP026110
A044768,AP046125
A044769,AP002309
A044770,AP021031
A044771,AP023063
A044772,AP035936
A044773,AP027589
A044774,AP002584
A044775,AP032495
A044776,AP040376
A044777,AP032892
A044778,AP036365
A044779,AP019620
A044780,AP006441
A044781,AP020224
A044782,AP034898
A044783,AP016524
A044784,AP025790
A044785,AP037019
A044786,AP033133
A044787,AP013256
A044788,AP044418
A044789,AP034315
A044790,AP010837
A044791,AP007377
A044792,AP003601
A044793,AP004496
A044794,AP008919
A044795,AP001229
A044796,AP042681
A044797,AP023311
A044798,AP035756
A044799,AP009179
A044800,AP005564
A044801,AP038387
A044802,AP049703
A044803,AP000514
A044804,AP022875
A044805,AP046996
A044806,AP046717
A044807,AP033885
A044808,AP007185
A044809,AP018385
A044810,AP037086
A044811,AP005168
A044812,AP011962
A044813,AP006230
A044814,AP002763
A044815,AP004777
A044816,AP032196
A044817,AP000169
A044818,AP022511
A044819,AP019237
A044820,AP008572
A044821,AP017590
A044822,AP031180
A044823,AP022827
A044824,AP043110
A044825,AP009869
A044826,AP049258
A044827,AP012675
A044828,AP000428
A044829,AP011217
A044830,AP008928
A044831,AP048971
A044832,AP021150
A044833,AP049002
A044834,AP026772
A044835,AP000413
A044836,AP045478
A044837,AP029172
A044838,AP001268
A044839,AP049595
A044840,AP011401
A044841,AP042806
A044842,AP038405
A044843,AP023637
A044844,AP008027
A044845,AP019954
A044846,AP032708
A044847,AP023912
A044848,AP026269
A044849,AP039827
A044850,AP044697
A044851,AP018148
A044852,AP031292
A044853,AP019141
A044854,AP039023
A044855,AP000489
A044856,AP028081
A044857,AP037443
A044858,AP045432
A044859,AP031656
A044860,AP030540
A044861,AP041068
A044862,AP045171
A044863,AP045007
A044864,AP024928
A044865,AP049058
A044866,AP005132
A044867,AP016911
A044868,AP013987
A044869,AP034703
A044870,AP037184
A044871,AP037366
A044872,AP001073
A044873,AP013201
A044874,AP013367
A044875,AP002177
A044876,AP047674
A044877,AP048169
A044878,AP023233
A044879,AP014241
A044880,AP047789
A044881,AP008690
A044882,AP046820
A044883,AP026088
A044884,AP041824
A044885,AP004468
A044886,AP014788
A044887,AP014898
A044888,AP030076
A044889,AP037469
A044890,AP045762
A044891,AP023824
A044892,AP048496
A044893,AP017069
A044894,AP034163
A044895,AP002035
A044896,AP037998
A044897,AP040557
A044898,AP047408
A044899,AP044318
A044900,AP044971
A044901,AP028608
A044902,AP013308
A044903,AP037438
A044904,AP011781
A044905,AP028736
A044906,AP007433
A044907,AP038903
A044908,AP007995
A044909,AP049726
A044910,AP012442
A044911,AP042823
A044912,AP025205
A044913,AP018121
A044914,AP036808
A044915,AP001149
A044916,AP038485
A044917,AP023367
A044918,AP009841
A044919,AP044854
A044920,AP047327
A044921,AP030355
A044922,AP013047
A044923,AP046032
A044924,AP037970
A044925,AP048718
A044926,AP024771
A044927,AP030061
A044928,AP023213
A044929,AP030222
A044930,AP005429
A044931,AP048431
A044932,AP038571
A044933,AP023673
A044934,AP046283
A044935,AP042067
A044936,AP018951
A044937,AP006879
A044938,AP049647
A044939,AP027897
A044940,AP039104
A044941,AP014154
A044942,AP028875
A044943,AP048315
A044944,AP013019
A044945,AP045927
A044946,AP015173
A044947,AP029358
A044948,AP035023
A044949,AP019688
A044950,AP000228
A044951,AP015065
A044952,AP044086
A044953,AP021414
A044954,AP026737
A044955,AP016225
A044956,AP039439
A044957,AP006816
A044958,AP029718
A044959,AP043176
A044960,AP019722
A044961,AP043177
A044962,AP030219
A044963,AP048086
A044964,AP044343
A044965,AP038272
A044966,AP022940
A044967,AP007017
A044968,AP045583
A044969,AP041206
A044970,AP025200
A044971,AP034595
A044972,AP045274
A044973,AP026781
A044974,AP015281
A044975,AP022335
A044976,AP020904
A044977,AP023990
A044978,AP007903
A044979,AP013868
A044980,AP048976
A044981,AP030182
A044982,AP036489
A044983,AP010854
A044984,AP015180
A044985,AP041116
A044986,AP032827
A044987,AP031160
A044988,AP004255
A044989,AP019765
A044990,AP024884
A044991,AP013213
A044992,AP033092
A044993,AP042969
A044994,AP038411
A044995,AP022977
A044996,AP009385
A044997,AP042616
A044998,AP036118
A044999,AP019732
A045000,AP013629
A045001,AP013138
A045002,AP025385
A045003,AP034465
A045004,AP011668
A045005,AP011943
A045006,AP036014
A045007,AP029312
A045008,AP032654
A045009,AP028501
A045010,AP028356
A045011,AP006927
A045012,AP015918
A045013,AP019715
A045014,AP033398
A045015,AP040871
A045016,AP028801
A045017,AP022966
A045018,AP030988
A045019,AP030512
A045020,AP001392
A045021,AP040464
A045022,AP005049
A045023,AP018663
A045024,AP018584
A045025,AP026320
A045026,AP018413
A045027,AP018958
A045028,AP026437
A045029,AP023760
A045030,AP017620
A045031,AP009776
A045032,AP037889
A045033,AP017841
A045034,AP036829
A045035,AP022723
A045036,AP037246
A045037,AP042804
A045038,AP044274
A045039,AP043327
A045040,AP029763
A045041,AP018855
A045042,AP026687
A045043,AP020069
A045044,AP023042
A045045,AP006116
A045046,AP021931
A045047,AP025009
A045048,AP049295
A045049,AP028576
A045050,AP005674
A045051,AP030256
A045052,AP033659
A045053,AP012787
A045054,AP013322
A045055,AP039590
A045056,AP035631
A045057,AP038068
A045058,AP049900
A045059,AP045914
A045060,AP016639
A045061,AP013761
A045062,AP016808
A045063,AP046092
A045064,AP008935
A045065,AP021220
A045066,AP033312
A045067,AP048290
A045068,AP030721
A045069,AP035190
A045070,AP028397
A045071,AP002964
A045072,AP025363
A045073,AP007451
A045074,AP024515
A045075,AP039312
A045076,AP026048
A045077,AP032287
A045078,AP010959
A045079,AP047007
A045080,AP049435
A045081,AP029140
A045082,AP029054
A045083,AP007057
A045084,AP030778
A045085,AP022161
A045086,AP005282
A045087,AP021877
A045088,AP046390
A045089,AP003285
A045090,AP001403
A045091,AP014668
A045092,AP004035
A045093,AP031802
A045094,AP000930
A045095,AP009057
A045096,AP025240
A045097,AP038173
A045098,AP010722
A045099,AP043673
A045100,AP024708
A045101,AP022346
A045102,AP011839
A045103,AP032494
A045104,AP046900
A045105,AP038719
A045106,AP007580
A045107,AP015290
A045108,AP005753
A045109,AP003353
A045110,AP008967
A045111,AP030127
A045112,AP013687
A045113,AP015995
A045114,AP020084
A045115,AP030290
A045116,AP006195
A045117,AP034288
A045118,AP040504
A045119,AP044870
A045120,AP046511
A045121,AP027726
A045122,AP036753
A045123,AP018012
A045124,AP030008
A045125,AP008985
A045126,AP000209
A045127,AP010075
A045128,AP022281
A045129,AP023684
A045130,AP011560
A045131,AP044414
A045132,AP042896
A045133,AP004065
A045134,AP022089
A045135,AP024902
A045136,AP009257
A045137,AP048039
A045138,AP046833
A045139,AP023187
A045140,AP022172
A045141,AP048700
A045142,AP033667
A045143,AP022056
A045144,AP041423
A045145,AP037956
A045146,AP018130
A045147,AP015037
A045148,AP027922
A045149,AP037966
A045150,AP019776
A045151,AP041866
A045152,AP049740
A045153,AP029384
A045154,AP008910
A045155,AP028319
A045156,AP024375
A045157,AP037767
A045158,AP040632
A045159,AP023705
A045160,AP018238
A045161,AP029345
A045162,AP036122
A045163,AP041838
A045164,AP018549
A045165,AP029290
A045166,AP038728
A045167,AP036727
A045168,AP046024
A045169,AP045342
A045170,AP042175
A045171,AP016587
A045172,AP017116
A045173,AP044172
A045174,AP010059
A045175,AP015564
A045176,AP022143
A045177,AP040035
A045178,AP005879
A045179,AP005398
A045180,AP048222
A045181,AP031053
A045182,AP041534
A045183,AP042000
A045184,AP017485
A045185,AP002128
A045186,AP024241
A045187,AP043188
A045188,AP017840
A045189,AP007879
A045190,AP032427
A045191,AP044106
A045192,AP011174
A045193,AP010267
A045194,AP021354
A045195,AP004330
A045196,AP018572
A045197,AP023899
A045198,AP022007
A045199,AP008704
A045200,AP033728
A045201,AP016396
A045202,AP032108
A045203,AP015200
A045204,AP008344
A045205,AP006998
A045206,AP033784
A045207,AP010239
A045208,AP001411
A045209,AP036139
A045210,AP046331
A045211,AP034048
A045212,AP037949
A045213,AP033172
A045214,AP046064
A045215,AP036726
A045216,AP005007
A045217,AP024827
A045218,AP032034
A045219,AP013762
A045220,AP048150
A045221,AP027707
A045222,AP022892
A045223,AP000079
A045224,AP037065
A045225,AP049293
A045226,AP005905
A045227,AP027187
A045228,AP008091
A045229,AP009877
A045230,AP025541
A045231,AP043670
A045232,AP039334
A045233,AP013283
A045234,AP043299
A045235,AP032424
A045236,AP047921
A045237,AP030770
A045238,AP030426
A045239,AP006769
A045240,AP008057
A045241,AP027484
A045242,AP029857
A045243,AP013725
A045244,AP039350
A045245,AP034295
A045246,AP039297
A045247,AP048026
A045248,AP005165
A045249,AP029507
A045250,AP030092
A045251,AP013744
A045252,AP018374
A045253,AP033071
A045254,AP002500
A045255,AP005909
A045256,AP021475
A045257,AP009295
A045258,AP023758
A045259,AP021713
A045260,AP047893
A045261,AP008954
A045262,AP042629
A045263,AP011521
A045264,AP037855
A045265,AP030168
A045266,AP019188
A045267,AP040386
A045268,AP045155
A045269,AP017235
A045270,AP023288
A045271,AP039091
A045272,AP015333
A045273,AP004662
A045274,AP037199
A045275,AP042814
A045276,AP015884
A045277,AP034589
A045278,AP023905
A045279,AP031999
A045280,AP043890
A045281,AP018806
A045282,AP004888
A045283,AP000575
A045284,AP018877
A045285,AP013706
A045286,AP013581
A045287,AP003503
A045288,AP036382
A045289,AP024721
A045290,AP028216
A045291,AP015009
A045292,AP033743
A045293,AP030092
A045294,AP022695
A045295,AP029813
A045296,AP001142
A045297,AP026921
A045298,AP025343
A045299,AP047100
A045300,AP020811
A045301,AP042457
A045302,AP033764
A045303,AP007033
A045304,AP010923
A045305,AP007478
A045306,AP045612
A045307,AP010815
A045308,AP026620
A045309,AP033845
A045310,AP003182
A045311,AP029961
A045312,AP002334
A045313,AP003271
A045314,AP004447
A045315,AP019359
A045316,AP014144
A045317,AP043305
A045318,AP023294
A045319,AP023124
A045320,AP042261
A045321,AP019404
A045322,AP041294
A045323,AP048783
A045324,AP046557
A045325,AP045931
A045326,AP003482
A045327,AP028166
A045328,AP015277
A045329,AP004170
A045330,AP045767
A045331,AP028184
A045332,AP007943
A045333,AP003702
A045334,AP040830
A045335,AP005845
A045336,AP023416
A045337,AP006184
A045338,AP022076
A045339,AP024027
A045340,AP035216
A045341,AP010228
A045342,AP049521
A045343,AP045265
A045344,AP035596
A045345,AP043457
A045346,AP007364
A045347,AP042369
A045348,AP042497
A045349,AP024364
A045350,AP028732
A045351,AP029963
A045352,AP025248
A045353,AP028676
A045354,AP020631
A045355,AP031677
A045356,AP000312
A045357,AP039398
A045358,AP034004
A045359,AP023552
A045360,AP031060
A045361,AP005970
A045362,AP012122
A045363,AP040765
A045364,AP048448
A045365,AP040946
A045366,AP015444
A045367,AP018906
A045368,AP038981
A045369,AP025665
A045370,AP033250
A045371,AP028479
A045372,AP005405
A045373,AP015279
A045374,AP046111
A045375,AP049942
A045376,AP049123
A045377,AP018968
A045378,AP003634
A045379,AP013169
A045380,AP011021
A045381,AP044887
A045382,AP040673
A045383,AP018721
A045384,AP010616
A045385,AP004653
A045386,AP030865
A045387,AP048910
A045388,AP008788
A045389,AP049796
A045390,AP027464
A045391,AP015384
A045392,AP007580
A045393,AP044624
A045394,AP023487
A045395,AP018759
A045396,AP014410
A045397,AP049462
A045398,AP026533
A045399,AP009194
A045400,AP006837
A045401,AP006008
A045402,AP023563
A045403,AP048737
A045404,AP012405
A045405,AP037428
A045406,AP003262
A045407,AP009168
A045408,AP002615
A045409,AP035734
A045410,AP006997
A045411,AP028892
A045412,AP000702
A045413,AP001619
A045414,AP027090
A045415,AP014341
A045416,AP025800
A045417,AP038142
A045418,AP044880
A045419,AP033383
A045420,AP005331
A045421,AP013557
A045422,AP016110
A045423,AP040220
A045424,AP038355
A045425,AP011086
A045426,AP039203
A045427,AP012822
A045428,AP007726
A045429,AP028906
A045430,AP013781
A045431,AP020719
A045432,AP015212
A045433,AP039730
A045434,AP040742
A045435,AP029819
A045436,AP029530
A045437,AP045704
A045438,AP031782
A045439,AP021495
A045440,AP032482
A045441,AP003550
A045442,AP036285
A045443,AP016325
A045444,AP010840
A045445,AP047607
A045446,AP003029
A045447,AP031574
A045448,AP015782
A045449,AP015152
A045450,AP015265
A045451,AP038710
A045452,AP040035
A045453,AP047252
A045454,AP049565
A045455,AP024127
A045456,AP026372
A045457,AP047537
A045458,AP049640
A045459,AP023457
A045460,AP031450
A045461,AP023193
A045462,AP026504
A045463,AP011902
A045464,AP001928
A045465,AP048919
A045466,AP014383
A045467,AP007090
A045468,AP025407
A045469,AP011822
A045470,AP009519
A045471,AP015176
A045472,AP000039
A045473,AP002784
A045474,AP005245
A045475,AP024072
A045476,AP039906
A045477,AP017900
A045478,AP006773
A045479,AP043971
A045480,AP032845
A045481,AP027024
A045482,AP031415
A045483,AP003118
A045484,AP001662
A045485,AP022979
A045486,AP031480
A045487,AP022840
A045488,AP007460
A045489,AP046126
A045490,AP008998
A045491,AP033682
A045492,AP046413
A045493,AP045943
A045494,AP006377
A045495,AP037440
A045496,AP009568
A045497,AP018933
A045498,AP001308
A045499,AP012832
A045500,AP002454
A045501,AP012746
A045502,AP038050
A045503,AP019964
A045504,AP010828
A045505,AP032153
A045506,AP045728
A045507,AP001729
A045508,AP041433
A045509,AP015208
A045510,AP045671
A045511,AP037397
A045512,AP047443
A045513,AP015347
A045514,AP038705
A045515,AP042766
A045516,AP047210
A045517,AP021509
A045518,AP027959
A045519,AP004014
A045520,AP015169
A045521,AP019297
A045522,AP044256
A045523,AP014492
A045524,AP028017
A045525,AP000246
A045526,AP046732
A045527,AP028444
A045528,AP042357
A045529,AP045893
A045530,AP046295
A045531,AP012267
A045532,AP049054
A045533,AP019284
A045534,AP033965
A045535,AP038433
A045536,AP022526
A045537,AP040143
A045538,AP001767
A045539,AP015937
A045540,AP039022
A045541,AP031675
A045542,AP032776
A045543,AP015846
A045544,AP009147
A045545,AP018568
A045546,AP034553
A045547,AP047940
A045548,AP044040
A045549,AP041335
A045550,AP028538
A045551,AP016313
A045552,AP041835
A045553,AP009164
A045554,AP000453
A045555,AP003658
A045556,AP005839
A045557,AP008977
A045558,AP035786
A045559,AP002488
A045560,AP030404
A045561,AP033376
A045562,AP014742
A045563,AP006932
A045564,AP039281
A045565,AP042048
A045566,AP036335
A045567,AP025834
A045568,AP020067
A045569,AP037177
A045570,AP002317
A045571,AP027949
A045572,AP013558
A045573,AP012864
A045574,AP049395
A045575,AP009197
A045576,AP001446
A045577,AP025211
A045578,AP009405
A045579,AP037578
A045580,AP046351
A045581,AP023887
A045582,AP048693
A045583,AP049633
A045584,AP002546
A045585,AP046837
A045586,AP033907
A045587,AP023381
A045588,AP016094
A045589,AP031115
A045590,AP013222
A045591,AP004607
A045592,AP032399
A045593,AP013189
A045594,AP044190
A045595,AP002803
A045596,AP048648
A045597,AP021598
A045598,AP027697
A045599,AP030988
A045600,AP016714
A045601,AP026480
A045602,AP037236
A045603,AP024331
A045604,AP002598
A045605,AP011037
A045606,AP033824
A045607,AP027808
A045608,AP044271
A045609,AP037849
A045610,AP046690
A045611,AP027016
A045612,AP025943
A045613,AP017424
A045614,AP003614
A045615,AP044160
A045616,AP017835
A045617,AP024748
A045618,AP007773
A045619,AP003523
A045620,AP020294
A045621,AP006890
A045622,AP046142
A045623,AP037120
