merchant_id,name,industry,risk_profile
M37851,XYZ Mart,Education,Medium
M37852,Prime Electronics,Finance,Medium
M37853,Nova Electronics,Retail,High
M37854,Global Hub,Travel,High
M37855,NextGen Services,Food & Beverage,Low
M37856,Prime Retailers,Retail,Low
M37857,XYZ Store,Automotive,High
M37858,Nova Mart,Automotive,Low
M37859,XYZ Traders,Travel,Low
M37860,Global Solutions,Travel,Medium
M37861,XYZ Traders,Retail,Medium
M37862,Elite Electronics,Healthcare,Medium
M37863,Fresh Hub,Travel,High
M37864,Prime World,Retail,High
M37865,Nova Services,Retail,High
M37866,Metro Store,Retail,Medium
M37867,Fresh Store,Retail,High
M37868,Vertex Solutions,Retail,High
M37869,Global Solutions,Technology,Low
M37870,Fresh Store,Healthcare,High
M37871,Vertex World,Technology,High
M37872,Metro Retailers,Finance,High
M37873,Metro Mart,Electronics,Low
M37874,XYZ Solutions,Food & Beverage,Low
M37875,Elite Electronics,Healthcare,Medium
M37876,Prime Retailers,Automotive,Low
M37877,Global Retailers,Food & Beverage,Medium
M37878,ABC Mart,Technology,High
M37879,XYZ Hub,Education,High
M37880,Elite Retailers,Technology,Low
M37881,NextGen Hub,Finance,Medium
M37882,Vertex Traders,Healthcare,Low
M37883,Elite World,Education,Low
M37884,ABC Foods,Travel,Low
M37885,Global Hub,Food & Beverage,High
M37886,Vertex Store,Finance,High
M37887,NextGen Store,Healthcare,High
M37888,NextGen Retailers,Fashion,Low
M37889,NextGen Traders,Retail,Low
M37890,Metro Mart,Electronics,High
M37891,Elite Foods,Electronics,Medium
M37892,XYZ Foods,Technology,Low
M37893,XYZ Store,Food & Beverage,Medium
M37894,XYZ World,Travel,Medium
M37895,Fresh Mart,Technology,Low
M37896,Fresh Mart,Education,Medium
M37897,Prime Services,Retail,High
M37898,Metro Hub,Technology,High
M37899,ABC Services,Automotive,Low
M37900,Vertex Hub,Food & Beverage,Medium
M37901,Vertex Mart,Electronics,Medium
M37902,Prime Mart,Healthcare,High
M37903,NextGen Foods,Automotive,High
M37904,Vertex World,Education,Low
M37905,XYZ Traders,Technology,High
M37906,Elite Retailers,Food & Beverage,Medium
M37907,NextGen World,Technology,Low
M37908,NextGen Traders,Electronics,Medium
M37909,Metro Store,Electronics,Low
M37910,NextGen Hub,Fashion,Medium
M37911,NextGen Store,Automotive,Low
M37912,NextGen Store,Retail,Low
M37913,Prime Retailers,Healthcare,Medium
M37914,Vertex Hub,Electronics,High
M37915,Fresh Mart,Healthcare,Medium
M37916,Prime Store,Retail,High
M37917,NextGen Hub,Retail,Low
M37918,Global Solutions,Education,High
M37919,XYZ Hub,Technology,Low
M37920,Vertex World,Education,Medium
M37921,NextGen Traders,Automotive,Low
M37922,NextGen Electronics,Fashion,High
M37923,NextGen Hub,Technology,Medium
M37924,Prime Electronics,Technology,High
M37925,Metro Mart,Finance,Low
M37926,Prime Foods,Education,Low
M37927,Fresh Retailers,Electronics,High
M37928,Fresh Foods,Finance,Medium
M37929,ABC Hub,Fashion,Low
M37930,Elite World,Education,Medium
M37931,Fresh Store,Education,High
M37932,NextGen Electronics,Finance,Low
M37933,Prime Electronics,Healthcare,Medium
M37934,Metro World,Technology,Medium
M37935,XYZ Mart,Electronics,High
M37936,Nova Mart,Retail,High
M37937,Prime Traders,Travel,High
M37938,Global Mart,Retail,Medium
M37939,Metro Retailers,Education,High
M37940,Elite World,Education,Medium
M37941,Prime World,Technology,High
M37942,Metro Electronics,Retail,Medium
M37943,ABC Hub,Fashion,Low
M37944,Prime Electronics,Food & Beverage,Low
M37945,Metro Solutions,Technology,Medium
M37946,Fresh Retailers,Automotive,High
M37947,Global Services,Technology,Low
M37948,XYZ World,Food & Beverage,High
M37949,Vertex Solutions,Automotive,Low
M37950,ABC Traders,Electronics,Low
M37951,Nova Traders,Food & Beverage,High
M37952,Metro Retailers,Food & Beverage,High
M37953,Prime Mart,Education,Low
M37954,Nova Solutions,Fashion,Medium
M37955,Nova Hub,Education,Medium
M37956,ABC Services,Technology,Medium
M37957,Global Retailers,Technology,High
M37958,Vertex Hub,Retail,Low
M37959,Elite Store,Food & Beverage,High
M37960,Metro World,Automotive,High
M37961,Fresh Hub,Automotive,Low
M37962,Global Traders,Retail,High
M37963,ABC Store,Healthcare,Low
M37964,Nova Store,Technology,Low
M37965,Nova Electronics,Electronics,Medium
M37966,NextGen Foods,Food & Beverage,Medium
M37967,Global World,Education,High
M37968,XYZ Services,Healthcare,Medium
M37969,Metro Foods,Electronics,Medium
M37970,Metro Services,Electronics,Medium
M37971,Prime Solutions,Travel,Low
M37972,Prime Store,Technology,Medium
M37973,XYZ Foods,Healthcare,Low
M37974,Metro Solutions,Travel,Low
M37975,Vertex Foods,Retail,High
M37976,XYZ Retailers,Finance,Low
M37977,ABC Electronics,Food & Beverage,Low
M37978,Vertex Services,Finance,High
M37979,XYZ Foods,Retail,Medium
M37980,ABC Retailers,Healthcare,Low
M37981,Metro Foods,Travel,Low
M37982,Elite Hub,Healthcare,High
M37983,Elite Store,Finance,Low
M37984,Global Services,Automotive,Low
M37985,Global Hub,Healthcare,High
M37986,ABC Electronics,Healthcare,Medium
M37987,NextGen Foods,Food & Beverage,High
M37988,Metro Services,Technology,High
M37989,Metro Solutions,Travel,Low
M37990,Global Store,Automotive,High
M37991,Fresh Services,Electronics,Medium
M37992,Elite Retailers,Fashion,Medium
M37993,XYZ Traders,Fashion,Low
M37994,Nova Electronics,Electronics,Medium
M37995,Prime Traders,Automotive,High
M37996,NextGen Traders,Food & Beverage,Medium
M37997,ABC Electronics,Finance,High
M37998,Fresh Solutions,Finance,Low
M37999,Metro Solutions,Fashion,Low
M38000,Metro Electronics,Electronics,High
M38001,NextGen Traders,Electronics,Low
M38002,Vertex Solutions,Travel,Medium
M38003,Vertex Foods,Travel,High
M38004,Global World,Automotive,Low
M38005,NextGen Mart,Food & Beverage,Medium
M38006,Fresh Solutions,Automotive,Medium
M38007,ABC Store,Automotive,Medium
M38008,XYZ Hub,Automotive,High
M38009,XYZ Electronics,Fashion,Medium
M38010,NextGen Hub,Education,High
M38011,ABC Electronics,Travel,Medium
M38012,ABC Retailers,Electronics,Low
M38013,Metro Foods,Technology,High
M38014,Vertex Foods,Finance,High
M38015,Vertex Store,Automotive,High
M38016,Vertex Services,Retail,Medium
M38017,Elite Traders,Healthcare,High
M38018,Elite Hub,Education,Medium
M38019,XYZ Store,Travel,High
M38020,ABC Mart,Fashion,High
M38021,Vertex Electronics,Travel,Low
M38022,Metro Hub,Technology,Low
M38023,Fresh Solutions,Healthcare,High
M38024,Global Mart,Retail,High
M38025,Metro Services,Food & Beverage,Low
M38026,Prime Electronics,Automotive,High
M38027,Metro Solutions,Electronics,Low
M38028,NextGen Traders,Food & Beverage,High
M38029,Global World,Finance,Low
M38030,Nova Foods,Healthcare,Low
M38031,ABC Services,Electronics,High
M38032,Global Hub,Electronics,Medium
M38033,Nova Retailers,Automotive,High
M38034,Elite Retailers,Food & Beverage,High
M38035,Elite Store,Food & Beverage,High
M38036,ABC Retailers,Retail,Low
M38037,Vertex Mart,Food & Beverage,Low
M38038,Prime Services,Technology,High
M38039,Nova Solutions,Fashion,High
M38040,Nova Hub,Finance,Medium
M38041,XYZ Hub,Food & Beverage,High
M38042,Elite Retailers,Healthcare,Medium
M38043,ABC Mart,Healthcare,Medium
M38044,Metro Mart,Fashion,High
M38045,Metro World,Automotive,High
M38046,Vertex Hub,Travel,Medium
M38047,NextGen World,Fashion,High
M38048,Fresh Store,Electronics,Medium
M38049,XYZ Retailers,Food & Beverage,Low
M38050,Metro World,Finance,Low
M38051,NextGen Store,Automotive,Medium
M38052,Prime Mart,Retail,Medium
M38053,XYZ Hub,Retail,Low
M38054,Global Hub,Food & Beverage,Medium
M38055,Elite Foods,Food & Beverage,High
M38056,XYZ World,Automotive,High
M38057,Global Services,Retail,Medium
M38058,Metro Store,Travel,Medium
M38059,Nova World,Education,High
M38060,XYZ Store,Technology,Medium
M38061,Nova Solutions,Automotive,High
M38062,Fresh Services,Electronics,High
M38063,XYZ Hub,Education,Medium
M38064,ABC Foods,Retail,Low
M38065,Global Hub,Technology,High
M38066,Elite Traders,Automotive,Medium
M38067,NextGen Mart,Travel,Low
M38068,Fresh Retailers,Healthcare,Low
M38069,Vertex Mart,Technology,Medium
M38070,Global Services,Education,Medium
M38071,Global World,Automotive,Low
M38072,Prime Solutions,Fashion,Low
M38073,Vertex Electronics,Electronics,Medium
M38074,Prime Services,Finance,Low
M38075,Global Retailers,Automotive,Medium
M38076,NextGen Services,Healthcare,Medium
M38077,XYZ Services,Electronics,Medium
M38078,NextGen Mart,Travel,Medium
M38079,Prime Mart,Automotive,High
M38080,Prime Foods,Automotive,Medium
M38081,Elite Retailers,Healthcare,Low
M38082,ABC Solutions,Finance,Medium
M38083,Metro Foods,Electronics,Medium
M38084,Prime Store,Travel,Medium
M38085,Vertex Foods,Electronics,High
M38086,Elite Traders,Technology,Low
M38087,Nova Hub,Fashion,High
M38088,Nova Hub,Healthcare,High
M38089,Vertex Store,Food & Beverage,Low
M38090,NextGen Mart,Education,High
M38091,XYZ Mart,Technology,High
M38092,Elite Foods,Education,Medium
M38093,ABC Retailers,Food & Beverage,Medium
M38094,Nova Foods,Technology,Low
M38095,ABC Services,Electronics,Low
M38096,Fresh Solutions,Healthcare,Medium
M38097,ABC Retailers,Education,Medium
M38098,Global Services,Travel,Medium
M38099,ABC Hub,Travel,Medium
M38100,XYZ Solutions,Travel,High
M38101,Vertex Store,Finance,High
M38102,Metro Solutions,Electronics,Low
M38103,ABC Retailers,Healthcare,Medium
M38104,Fresh Retailers,Fashion,High
M38105,Prime Traders,Electronics,Medium
M38106,Prime Hub,Food & Beverage,High
M38107,Fresh Store,Travel,Medium
M38108,Global Services,Retail,High
M38109,Global Hub,Fashion,High
M38110,Prime Services,Education,High
M38111,Prime Solutions,Automotive,High
M38112,NextGen World,Technology,Medium
M38113,Vertex World,Travel,Medium
M38114,Nova Hub,Travel,High
M38115,Metro Electronics,Travel,Low
M38116,Nova Services,Education,High
M38117,NextGen Electronics,Retail,High
M38118,Nova Hub,Travel,High
M38119,Fresh Electronics,Finance,Low
M38120,Nova Electronics,Fashion,Medium
M38121,Metro Hub,Healthcare,Low
M38122,Vertex Hub,Automotive,Low
M38123,ABC Electronics,Food & Beverage,Medium
M38124,Nova Store,Technology,High
M38125,Fresh Mart,Education,Medium
M38126,Vertex World,Automotive,Medium
M38127,Vertex Solutions,Technology,Low
M38128,ABC Retailers,Technology,Low
M38129,NextGen Solutions,Electronics,Low
M38130,NextGen Traders,Retail,High
M38131,Vertex Traders,Travel,Low
M38132,Global Electronics,Electronics,Low
M38133,ABC World,Retail,Low
M38134,Vertex Traders,Technology,High
M38135,NextGen Solutions,Finance,Medium
M38136,Metro Electronics,Travel,High
M38137,NextGen Foods,Travel,Medium
M38138,Vertex Electronics,Electronics,Medium
M38139,Nova Services,Food & Beverage,Medium
M38140,ABC Solutions,Travel,Medium
M38141,NextGen Services,Retail,High
M38142,Elite Mart,Food & Beverage,Medium
M38143,Global Retailers,Healthcare,High
M38144,Nova Store,Travel,Low
M38145,Elite Retailers,Finance,Low
M38146,XYZ Retailers,Electronics,Low
M38147,Elite Solutions,Technology,Medium
M38148,Global Solutions,Retail,High
M38149,Nova Store,Fashion,High
M38150,NextGen Services,Healthcare,Low
M38151,Global Mart,Fashion,Low
M38152,NextGen World,Retail,Low
M38153,Prime Hub,Education,Medium
M38154,Elite Traders,Electronics,Low
M38155,Vertex Mart,Travel,High
M38156,Fresh Foods,Travel,Low
M38157,Vertex Hub,Automotive,Low
M38158,Global Hub,Electronics,High
M38159,Vertex Foods,Food & Beverage,Low
M38160,XYZ Hub,Technology,Low
M38161,Metro Retailers,Food & Beverage,Medium
M38162,Metro World,Electronics,High
M38163,Vertex Foods,Food & Beverage,Medium
M38164,Global Traders,Technology,Medium
M38165,XYZ Traders,Finance,High
M38166,ABC Solutions,Education,Medium
M38167,Vertex Solutions,Electronics,High
M38168,Metro Electronics,Technology,High
M38169,Elite Solutions,Finance,High
M38170,Vertex Electronics,Automotive,High
M38171,ABC Services,Technology,Low
M38172,Fresh Electronics,Education,Medium
M38173,Vertex Traders,Healthcare,Medium
M38174,Prime Foods,Electronics,High
M38175,ABC World,Technology,Low
M38176,Elite Store,Healthcare,Medium
M38177,NextGen Foods,Healthcare,Low
M38178,Metro Solutions,Finance,High
M38179,Nova Electronics,Travel,Medium
M38180,Nova Foods,Retail,High
M38181,Vertex Electronics,Finance,Medium
M38182,Prime Hub,Healthcare,Low
M38183,ABC Foods,Electronics,Medium
M38184,Nova Electronics,Fashion,High
M38185,Elite Traders,Healthcare,Medium
M38186,Prime Mart,Food & Beverage,Medium
M38187,XYZ Electronics,Automotive,Medium
M38188,Fresh Hub,Electronics,High
M38189,XYZ Store,Fashion,Low
M38190,Nova Services,Healthcare,Low
M38191,Elite World,Technology,Low
M38192,ABC Services,Food & Beverage,Low
M38193,Metro Traders,Food & Beverage,Low
M38194,Fresh World,Finance,High
M38195,Prime Foods,Electronics,Low
M38196,Prime Traders,Travel,High
M38197,Nova Store,Fashion,Medium
M38198,Prime Foods,Automotive,Low
M38199,Vertex Hub,Travel,Medium
M38200,Prime Retailers,Healthcare,Medium
M38201,Nova Foods,Healthcare,Medium
M38202,ABC Hub,Healthcare,Medium
M38203,Global Retailers,Education,Medium
M38204,Vertex Store,Healthcare,Low
M38205,NextGen Foods,Retail,Low
M38206,NextGen Hub,Food & Beverage,High
M38207,Metro Electronics,Food & Beverage,Low
M38208,Fresh Mart,Travel,High
M38209,Elite Electronics,Food & Beverage,Medium
M38210,NextGen Electronics,Electronics,High
M38211,XYZ World,Finance,High
M38212,Nova Traders,Retail,Medium
M38213,ABC Hub,Food & Beverage,Medium
M38214,Nova Services,Finance,Medium
M38215,NextGen Store,Education,High
M38216,XYZ Electronics,Food & Beverage,High
M38217,Fresh Solutions,Healthcare,Medium
M38218,Elite Traders,Finance,High
M38219,NextGen Hub,Technology,High
M38220,NextGen Hub,Retail,High
M38221,Global Retailers,Travel,Medium
M38222,Nova World,Food & Beverage,Medium
M38223,Global Retailers,Fashion,Medium
M38224,NextGen Foods,Electronics,Medium
M38225,Prime World,Automotive,High
M38226,NextGen Hub,Finance,Medium
M38227,Nova World,Travel,Medium
M38228,Elite Retailers,Travel,High
M38229,Fresh Traders,Travel,Low
M38230,Elite Store,Automotive,Low
M38231,Elite Store,Fashion,Low
M38232,Vertex World,Finance,High
M38233,NextGen World,Healthcare,Medium
M38234,Fresh Traders,Healthcare,Low
M38235,Metro Electronics,Finance,Medium
M38236,Metro Store,Electronics,High
M38237,NextGen Foods,Education,High
M38238,Metro Solutions,Fashion,High
M38239,Fresh Foods,Travel,Medium
M38240,NextGen Mart,Electronics,Low
M38241,Vertex Hub,Healthcare,Medium
M38242,Global Solutions,Food & Beverage,Low
M38243,Prime Solutions,Travel,Low
M38244,ABC Foods,Technology,High
M38245,ABC Traders,Technology,Medium
M38246,NextGen Solutions,Healthcare,Medium
M38247,Prime Electronics,Education,High
M38248,Vertex Services,Electronics,High
M38249,ABC Traders,Finance,High
M38250,Nova Retailers,Technology,Low
M38251,Elite Store,Electronics,Low
M38252,Global Hub,Fashion,Medium
M38253,XYZ Hub,Technology,Low
M38254,Global Retailers,Automotive,High
M38255,XYZ Hub,Education,Medium
M38256,XYZ Foods,Technology,Medium
M38257,Vertex Services,Food & Beverage,Low
M38258,Nova Foods,Travel,High
M38259,Vertex World,Automotive,Low
M38260,Metro Foods,Technology,Low
M38261,Elite Foods,Retail,High
M38262,Elite Traders,Education,Medium
M38263,NextGen Traders,Healthcare,High
M38264,Global Hub,Finance,High
M38265,ABC Hub,Healthcare,High
M38266,Elite World,Automotive,Low
M38267,Nova Retailers,Finance,Low
M38268,Vertex Retailers,Education,Low
M38269,Global World,Finance,Low
M38270,Nova Foods,Travel,Medium
M38271,Nova Traders,Food & Beverage,Low
M38272,Global Traders,Food & Beverage,High
M38273,XYZ World,Electronics,High
M38274,Prime Hub,Food & Beverage,High
M38275,NextGen Services,Retail,Medium
M38276,Fresh Foods,Education,Medium
M38277,Nova Services,Finance,Low
M38278,Vertex World,Finance,Low
M38279,Vertex Mart,Healthcare,High
M38280,ABC Services,Technology,Medium
M38281,Elite World,Automotive,Low
M38282,NextGen Hub,Education,Low
M38283,Metro Services,Retail,Low
M38284,Fresh Electronics,Travel,Low
M38285,Nova World,Finance,Medium
M38286,Vertex Mart,Technology,High
M38287,Global Services,Automotive,Low
M38288,Vertex Store,Retail,High
M38289,Elite Foods,Travel,High
M38290,Prime Retailers,Finance,Medium
M38291,ABC Electronics,Electronics,Low
M38292,Nova Store,Food & Beverage,Medium
M38293,NextGen World,Automotive,High
M38294,Nova Hub,Retail,Medium
M38295,Vertex Services,Technology,Medium
M38296,ABC Foods,Food & Beverage,High
M38297,Nova Foods,Automotive,High
M38298,ABC Store,Healthcare,Low
M38299,ABC Solutions,Travel,High
M38300,Global World,Technology,Low
M38301,ABC Hub,Automotive,Medium
M38302,NextGen Solutions,Food & Beverage,Low
M38303,XYZ Services,Technology,High
M38304,NextGen Hub,Technology,Low
M38305,Nova Electronics,Retail,Low
M38306,NextGen Traders,Education,Medium
M38307,Nova Mart,Technology,Medium
M38308,ABC Services,Automotive,Medium
M38309,Nova World,Technology,Medium
M38310,Nova World,Food & Beverage,Medium
M38311,XYZ Hub,Technology,Low
M38312,Prime Store,Electronics,Low
M38313,Nova Services,Education,Medium
M38314,Global Foods,Finance,Medium
M38315,NextGen Foods,Retail,High
M38316,Prime Store,Education,High
M38317,Global Mart,Automotive,High
M38318,NextGen World,Fashion,High
M38319,Metro Hub,Education,High
M38320,XYZ Retailers,Retail,High
M38321,XYZ World,Travel,Low
M38322,ABC Traders,Technology,Low
M38323,Prime Retailers,Healthcare,Medium
M38324,ABC Retailers,Travel,Low
M38325,Global Mart,Fashion,Low
M38326,Global Hub,Fashion,Low
M38327,Prime Solutions,Automotive,Low
M38328,Fresh Traders,Food & Beverage,High
M38329,ABC Services,Fashion,Medium
M38330,Prime Mart,Automotive,Medium
M38331,XYZ Foods,Automotive,Medium
M38332,ABC Store,Automotive,Medium
