application_id,status
A045575,Under Review
A045576,Pending
A045577,Submitted
A045578,Submitted
A045579,Under Review
A045580,Pending
A045581,Pending
A045582,Pending
A045583,Pending
A045584,Pending
A045585,Submitted
A045586,Under Review
A045587,Under Review
A045588,Under Review
A045589,Submitted
A045590,Pending
A045591,Under Review
A045592,Submitted
A045593,Submitted
A045594,Submitted
A045595,Submitted
A045596,Submitted
A045597,Pending
A045598,Under Review
A045599,Under Review
A045600,Under Review
A045601,Submitted
A045602,Under Review
A045603,Under Review
A045604,Under Review
A045605,Under Review
A045606,Pending
A045607,Submitted
A045608,Submitted
A045609,Pending
A045610,Under Review
A045611,Pending
A045612,Submitted
A045613,Submitted
A045614,Under Review
A045615,Under Review
A045616,Submitted
A045617,Pending
A045618,Under Review
A045619,Pending
A045620,Submitted
A045621,Submitted
A045622,Submitted
A045623,Submitted
A045624,Under Review
A045625,Pending
A045626,Under Review
A045627,Submitted
A045628,Pending
A045629,Pending
A045630,Pending
A045631,Under Review
A045632,Submitted
A045633,Pending
A045634,Pending
A045635,Pending
A045636,Pending
A045637,Pending
A045638,Pending
A045639,Submitted
A045640,Submitted
A045641,Pending
A045642,Submitted
A045643,Submitted
A045644,Under Review
A045645,Submitted
A045646,Under Review
A045647,Submitted
A045648,Pending
A045649,Under Review
A045650,Submitted
A045651,Pending
A045652,Under Review
A045653,Under Review
A045654,Submitted
A045655,Under Review
A045656,Pending
A045657,Under Review
A045658,Pending
A045659,Under Review
A045660,Under Review
A045661,Pending
A045662,Under Review
A045663,Under Review
A045664,Submitted
A045665,Under Review
A045666,Under Review
A045667,Submitted
A045668,Submitted
A045669,Submitted
A045670,Under Review
A045671,Submitted
A045672,Pending
A045673,Under Review
A045674,Submitted
A045675,Under Review
A045676,Submitted
A045677,Under Review
A045678,Pending
A045679,Pending
A045680,Pending
A045681,Submitted
A045682,Pending
A045683,Submitted
A045684,Pending
A045685,Pending
A045686,Pending
A045687,Submitted
A045688,Submitted
A045689,Under Review
A045690,Pending
A045691,Submitted
A045692,Submitted
A045693,Under Review
A045694,Pending
A045695,Under Review
A045696,Under Review
A045697,Pending
A045698,Submitted
A045699,Submitted
A045700,Submitted
A045701,Submitted
A045702,Submitted
A045703,Pending
A045704,Submitted
A045705,Under Review
A045706,Pending
A045707,Pending
A045708,Pending
A045709,Pending
A045710,Pending
A045711,Under Review
A045712,Pending
A045713,Submitted
A045714,Under Review
A045715,Under Review
A045716,Submitted
A045717,Pending
A045718,Pending
A045719,Under Review
A045720,Pending
A045721,Pending
A045722,Submitted
A045723,Submitted
A045724,Submitted
A045725,Submitted
A045726,Pending
A045727,Under Review
A045728,Submitted
A045729,Under Review
A045730,Under Review
A045731,Pending
A045732,Submitted
A045733,Under Review
A045734,Submitted
A045735,Submitted
A045736,Pending
A045737,Submitted
A045738,Submitted
A045739,Under Review
A045740,Under Review
A045741,Pending
A045742,Under Review
A045743,Under Review
A045744,Under Review
A045745,Under Review
A045746,Under Review
A045747,Submitted
A045748,Submitted
A045749,Submitted
A045750,Under Review
A045751,Under Review
A045752,Under Review
A045753,Under Review
A045754,Under Review
A045755,Under Review
A045756,Submitted
A045757,Pending
A045758,Pending
A045759,Under Review
A045760,Under Review
A045761,Submitted
A045762,Under Review
A045763,Under Review
A045764,Under Review
A045765,Under Review
A045766,Pending
A045767,Pending
A045768,Pending
A045769,Pending
A045770,Submitted
A045771,Submitted
A045772,Pending
A045773,Pending
A045774,Under Review
A045775,Pending
A045776,Submitted
A045777,Submitted
A045778,Under Review
A045779,Pending
A045780,Under Review
A045781,Submitted
A045782,Submitted
A045783,Under Review
A045784,Submitted
A045785,Under Review
A045786,Submitted
A045787,Pending
A045788,Submitted
A045789,Pending
A045790,Under Review
A045791,Submitted
A045792,Under Review
A045793,Under Review
A045794,Pending
A045795,Submitted
A045796,Submitted
A045797,Submitted
A045798,Under Review
A045799,Submitted
A045800,Under Review
A045801,Submitted
A045802,Submitted
A045803,Pending
A045804,Under Review
A045805,Pending
A045806,Pending
A045807,Pending
A045808,Pending
A045809,Under Review
A045810,Pending
A045811,Under Review
A045812,Pending
A045813,Pending
A045814,Under Review
A045815,Pending
A045816,Pending
A045817,Submitted
A045818,Submitted
A045819,Under Review
A045820,Submitted
A045821,Pending
A045822,Submitted
A045823,Submitted
A045824,Under Review
A045825,Pending
A045826,Under Review
A045827,Pending
A045828,Pending
A045829,Submitted
A045830,Under Review
A045831,Submitted
A045832,Under Review
A045833,Submitted
A045834,Pending
A045835,Pending
A045836,Under Review
A045837,Under Review
A045838,Pending
A045839,Pending
A045840,Submitted
A045841,Under Review
A045842,Under Review
A045843,Under Review
A045844,Submitted
A045845,Submitted
A045846,Under Review
A045847,Submitted
A045848,Pending
A045849,Under Review
A045850,Pending
A045851,Submitted
A045852,Pending
A045853,Under Review
A045854,Submitted
A045855,Under Review
A045856,Submitted
A045857,Under Review
A045858,Under Review
A045859,Under Review
A045860,Pending
A045861,Submitted
A045862,Pending
A045863,Pending
A045864,Submitted
A045865,Under Review
A045866,Under Review
A045867,Pending
A045868,Pending
A045869,Pending
A045870,Under Review
A045871,Under Review
A045872,Pending
A045873,Pending
A045874,Submitted
A045875,Under Review
A045876,Submitted
A045877,Under Review
A045878,Pending
A045879,Under Review
A045880,Under Review
A045881,Under Review
A045882,Submitted
A045883,Submitted
A045884,Under Review
A045885,Submitted
A045886,Submitted
A045887,Under Review
A045888,Pending
A045889,Under Review
A045890,Pending
A045891,Submitted
A045892,Pending
A045893,Pending
A045894,Pending
A045895,Under Review
A045896,Submitted
A045897,Under Review
A045898,Pending
A045899,Pending
A045900,Pending
A045901,Pending
A045902,Submitted
A045903,Pending
A045904,Pending
A045905,Submitted
A045906,Under Review
A045907,Pending
A045908,Submitted
A045909,Under Review
A045910,Pending
A045911,Pending
A045912,Under Review
A045913,Under Review
A045914,Under Review
A045915,Under Review
A045916,Submitted
A045917,Pending
A045918,Under Review
A045919,Submitted
A045920,Pending
A045921,Submitted
A045922,Submitted
A045923,Under Review
A045924,Under Review
A045925,Pending
A045926,Under Review
A045927,Submitted
A045928,Submitted
A045929,Submitted
A045930,Submitted
A045931,Under Review
A045932,Pending
A045933,Submitted
A045934,Pending
A045935,Submitted
A045936,Submitted
A045937,Pending
A045938,Under Review
A045939,Pending
A045940,Pending
A045941,Under Review
A045942,Pending
A045943,Pending
A045944,Submitted
A045945,Under Review
A045946,Under Review
A045947,Under Review
A045948,Under Review
A045949,Submitted
A045950,Pending
A045951,Under Review
A045952,Under Review
A045953,Under Review
A045954,Submitted
A045955,Under Review
A045956,Pending
A045957,Under Review
A045958,Pending
A045959,Submitted
A045960,Submitted
A045961,Submitted
A045962,Submitted
A045963,Under Review
A045964,Pending
A045965,Pending
A045966,Under Review
A045967,Submitted
A045968,Pending
A045969,Submitted
A045970,Submitted
A045971,Under Review
A045972,Pending
A045973,Submitted
A045974,Under Review
A045975,Submitted
A045976,Submitted
A045977,Under Review
A045978,Under Review
A045979,Under Review
A045980,Submitted
A045981,Pending
A045982,Submitted
A045983,Under Review
A045984,Under Review
A045985,Submitted
A045986,Pending
A045987,Under Review
A045988,Under Review
A045989,Under Review
A045990,Under Review
A045991,Submitted
A045992,Submitted
A045993,Under Review
A045994,Under Review
A045995,Pending
A045996,Pending
A045997,Under Review
A045998,Pending
A045999,Submitted
A046000,Pending
A046001,Submitted
A046002,Under Review
A046003,Under Review
A046004,Under Review
A046005,Pending
A046006,Pending
A046007,Submitted
A046008,Under Review
A046009,Under Review
A046010,Submitted
A046011,Submitted
A046012,Submitted
A046013,Submitted
A046014,Submitted
A046015,Pending
A046016,Submitted
A046017,Submitted
A046018,Pending
A046019,Submitted
A046020,Under Review
A046021,Under Review
A046022,Under Review
A046023,Submitted
A046024,Submitted
A046025,Pending
A046026,Pending
A046027,Submitted
A046028,Submitted
A046029,Submitted
A046030,Submitted
A046031,Submitted
A046032,Pending
A046033,Submitted
A046034,Pending
A046035,Pending
A046036,Under Review
A046037,Submitted
A046038,Under Review
A046039,Pending
A046040,Pending
A046041,Under Review
A046042,Pending
A046043,Submitted
A046044,Pending
A046045,Submitted
A046046,Pending
A046047,Pending
A046048,Under Review
A046049,Submitted
A046050,Submitted
A046051,Pending
A046052,Pending
A046053,Pending
A046054,Submitted
A046055,Submitted
A046056,Under Review
A046057,Under Review
A046058,Pending
A046059,Pending
A046060,Submitted
A046061,Submitted
A046062,Submitted
A046063,Under Review
A046064,Pending
A046065,Under Review
A046066,Pending
A046067,Submitted
A046068,Pending
A046069,Submitted
A046070,Submitted
A046071,Pending
A046072,Submitted
A046073,Pending
A046074,Submitted
A046075,Submitted
A046076,Submitted
A046077,Under Review
A046078,Submitted
A046079,Pending
A046080,Under Review
A046081,Under Review
A046082,Under Review
A046083,Pending
A046084,Pending
A046085,Submitted
A046086,Submitted
A046087,Under Review
A046088,Pending
A046089,Pending
A046090,Pending
A046091,Pending
A046092,Pending
A046093,Submitted
A046094,Pending
A046095,Submitted
A046096,Submitted
A046097,Pending
A046098,Under Review
A046099,Submitted
A046100,Under Review
A046101,Pending
A046102,Submitted
A046103,Pending
A046104,Under Review
A046105,Submitted
A046106,Pending
A046107,Under Review
A046108,Under Review
A046109,Submitted
A046110,Pending
A046111,Under Review
A046112,Pending
A046113,Under Review
A046114,Submitted
A046115,Under Review
A046116,Pending
A046117,Under Review
A046118,Pending
A046119,Submitted
A046120,Submitted
A046121,Pending
A046122,Pending
A046123,Under Review
A046124,Under Review
A046125,Under Review
A046126,Pending
A046127,Pending
A046128,Under Review
A046129,Submitted
A046130,Pending
A046131,Pending
A046132,Pending
A046133,Submitted
A046134,Under Review
A046135,Submitted
A046136,Pending
A046137,Submitted
A046138,Submitted
A046139,Under Review
A046140,Under Review
A046141,Submitted
A046142,Pending
A046143,Under Review
A046144,Submitted
A046145,Under Review
A046146,Under Review
A046147,Under Review
A046148,Submitted
A046149,Submitted
A046150,Under Review
A046151,Under Review
A046152,Pending
A046153,Pending
A046154,Under Review
A046155,Submitted
A046156,Under Review
A046157,Under Review
A046158,Under Review
A046159,Under Review
A046160,Submitted
A046161,Under Review
A046162,Under Review
A046163,Pending
A046164,Pending
A046165,Under Review
A046166,Under Review
A046167,Pending
A046168,Pending
A046169,Under Review
A046170,Submitted
A046171,Pending
A046172,Under Review
A046173,Under Review
A046174,Submitted
A046175,Submitted
A046176,Submitted
A046177,Submitted
A046178,Pending
A046179,Submitted
A046180,Under Review
A046181,Pending
A046182,Under Review
A046183,Pending
A046184,Under Review
A046185,Submitted
A046186,Submitted
A046187,Pending
A046188,Submitted
A046189,Submitted
A046190,Under Review
A046191,Submitted
A046192,Submitted
A046193,Submitted
A046194,Submitted
A046195,Submitted
A046196,Under Review
A046197,Pending
A046198,Pending
A046199,Pending
A046200,Pending
A046201,Submitted
A046202,Under Review
A046203,Submitted
A046204,Submitted
A046205,Submitted
A046206,Under Review
A046207,Pending
A046208,Pending
A046209,Submitted
A046210,Pending
A046211,Pending
A046212,Under Review
A046213,Pending
A046214,Under Review
A046215,Submitted
A046216,Under Review
A046217,Submitted
A046218,Submitted
A046219,Under Review
A046220,Under Review
A046221,Under Review
A046222,Under Review
A046223,Under Review
A046224,Under Review
A046225,Pending
A046226,Under Review
A046227,Pending
A046228,Under Review
A046229,Pending
A046230,Pending
A046231,Submitted
A046232,Submitted
A046233,Pending
A046234,Under Review
A046235,Under Review
A046236,Under Review
A046237,Pending
A046238,Submitted
A046239,Under Review
A046240,Pending
A046241,Submitted
A046242,Submitted
A046243,Submitted
A046244,Pending
A046245,Submitted
A046246,Submitted
A046247,Pending
A046248,Under Review
A046249,Under Review
A046250,Under Review
A046251,Pending
A046252,Pending
A046253,Pending
A046254,Under Review
A046255,Pending
A046256,Pending
A046257,Submitted
A046258,Pending
A046259,Submitted
A046260,Submitted
A046261,Submitted
A046262,Under Review
A046263,Under Review
A046264,Submitted
A046265,Submitted
A046266,Submitted
A046267,Submitted
A046268,Pending
A046269,Pending
A046270,Under Review
A046271,Under Review
A046272,Pending
A046273,Under Review
A046274,Submitted
A046275,Under Review
A046276,Under Review
A046277,Pending
A046278,Pending
A046279,Under Review
A046280,Submitted
A046281,Submitted
A046282,Under Review
A046283,Submitted
A046284,Submitted
A046285,Under Review
A046286,Submitted
A046287,Submitted
A046288,Under Review
A046289,Pending
